FID,lon,lat,speed3,speed3_3
1175,116.021484,36.796257,-147.8671067,-147.8671067
1176,116.20062,36.786217,-147.3286576,-147.3286576
1177,116.37975,36.77592,-146.1537451,-146.1537451
1178,116.5588,36.765366,-145.3048489,-145.3048489
1179,116.73773,36.754555,-145.0577676,-145.0577676
1180,116.916626,36.743477,-144.2032432,-144.2032432
1181,117.095505,36.732147,-143.5225355,-143.5225355
1182,117.27422,36.720554,-143.1151529,-143.1151529
1183,117.45286,36.708706,-143.0868191,-143.0868191
1184,117.6315,36.696598,-142.6696274,-142.6696274
1185,117.81005,36.68423,-142.6102178,-142.6102178
1186,117.98845,36.671608,-142.915751,-142.915751
1187,118.166916,36.658726,-143.1664523,-143.1664523
1188,118.34516,36.645596,-143.356099,-143.356099
1189,118.5234,36.6322,-143.5906339,-143.5906339
1190,118.701485,36.61855,-143.9595618,-143.9595618
1191,118.87956,36.604645,-144.5884032,-144.5884032
1192,119.05745,36.59049,-145.5073342,-145.5073342
1193,119.235405,36.576065,-146.9627998,-146.9627998
1194,119.413155,36.5614,-150.0684907,-150.0684907
1195,119.590836,36.54648,-151.3299281,-151.3299281
1196,119.7684,36.531303,-154.3897927,-154.3897927
1197,119.94592,36.515877,-155.9361412,-155.9361412
1198,120.12332,36.50019,-162.9720358,-162.9720358
1199,120.30064,36.484257,-172.9620622,-172.9620622
1200,120.4778,36.46808,163.8693042,163.8693042
1201,120.65492,36.451633,115.0168954,115.0168954
1202,120.83194,36.43495,78.72928569,78.72928569
1203,121.0088,36.41801,71.77647498,71.77647498
1204,121.18561,36.400826,73.56293229,73.56293229
1205,121.36229,36.383385,39.28940753,39.28940753
1206,121.53885,36.365704,39.7442601,39.7442601
1207,121.7153,36.347775,39.68148798,39.68148798
1208,121.891655,36.329586,39.93058055,39.93058055
1209,122.06788,36.31116,39.658606,39.658606
1210,122.24394,36.292484,39.57084177,39.57084177
1211,122.41997,36.273556,39.57678208,39.57678208
1212,122.59585,36.254395,40.71389745,40.71389745
1213,109.903076,37.123787,83.19095124,83.19095124
1214,110.08847,37.122456,166.122473,166.122473
1215,110.26688,37.12085,-161.2586623,-161.2586623
1216,110.44806,37.118996,-147.7500284,-147.7500284
1217,110.62869,37.116863,-137.3430399,-137.3430399
1218,110.808426,37.114456,-132.1719356,-132.1719356
1219,110.98893,37.111797,-131.5927326,-131.5927326
1220,111.16969,37.108864,-131.6335416,-131.6335416
1221,111.35031,37.105667,-130.9366362,-130.9366362
1222,111.530594,37.102203,-129.5509763,-129.5509763
1223,111.71121,37.098465,-128.7121115,-128.7121115
1224,111.891556,37.094467,-129.9626337,-129.9626337
1225,112.072075,37.09021,-130.1242931,-130.1242931
1226,112.25247,37.085674,-130.1242931,-130.1242931
1227,112.432686,37.080887,-130.3258385,-130.3258385
1228,112.61307,37.075825,-130.7910173,-130.7910173
1229,112.79344,37.0705,-131.6561852,-131.6561852
1230,112.973816,37.064903,-132.725431,-132.725431
1231,113.15405,37.059055,-133.9558449,-133.9558449
1232,113.33414,37.052925,-135.1450546,-135.1450546
1233,113.514465,37.046543,-136.2092323,-136.2092323
1234,113.69465,37.039898,-137.1269286,-137.1269286
1235,113.874695,37.032974,-137.8664958,-137.8664958
1236,114.05473,37.0258,-138.4064461,-138.4064461
1237,114.23485,37.01836,-138.860735,-138.860735
1238,114.41491,37.010647,-139.1239099,-139.1239099
1239,114.59474,37.00268,-139.3707994,-139.3707994
1240,114.77471,36.994442,-140.029076,-140.029076
1241,114.95453,36.98595,-141.3202929,-141.3202929
1242,115.13439,36.97719,-142.9313345,-142.9313345
1243,115.31412,36.96817,-144.5460088,-144.5460088
1244,115.493805,36.958885,-145.9256202,-145.9256202
1245,115.67351,36.94934,-147.0783409,-147.0783409
1246,115.85311,36.93953,-147.9380588,-147.9380588
1247,116.03264,36.929462,-148.1695343,-148.1695343
1248,116.21212,36.919125,-147.920347,-147.920347
1249,116.39151,36.90853,-147.9227172,-147.9227172
1250,116.57084,36.897686,-147.5502452,-147.5502452
1251,116.75018,36.88657,-146.3591159,-146.3591159
1252,116.929344,36.875195,-145.3314117,-145.3314117
1253,117.10852,36.863567,-144.4902239,-144.4902239
1254,117.28761,36.851673,-143.5959139,-143.5959139
1255,117.46654,36.83952,-142.9336283,-142.9336283
1256,117.6455,36.82711,-142.6217905,-142.6217905
1257,117.82436,36.81444,-143.0612397,-143.0612397
1258,118.00313,36.801517,-143.7214393,-143.7214393
1259,118.1818,36.788334,-144.5437422,-144.5437422
1260,118.36044,36.774895,-145.352483,-145.352483
1261,118.53903,36.761196,-146.0664207,-146.0664207
1262,118.71745,36.747242,-146.7517506,-146.7517506
1263,118.89579,36.733036,-147.543863,-147.543863
1264,119.07405,36.71857,-148.6537389,-148.6537389
1265,119.252304,36.703854,-151.7188586,-151.7188586
1266,119.430405,36.688877,-153.0877085,-153.0877085
1267,119.60839,36.67364,-157.3004127,-157.3004127
1268,119.786255,36.658157,-160.0915324,-160.0915324
1269,119.964096,36.64242,-166.1316996,-166.1316996
1270,120.14174,36.62643,-174.347008,-174.347008
1271,120.319336,36.61019,169.3329664,169.3329664
1272,120.496895,36.593697,140.4955099,140.4955099
1273,120.674324,36.57695,104.2922569,104.2922569
1274,120.851654,36.559956,95.90614275,95.90614275
1275,121.028824,36.54271,90.83550577,90.83550577
1276,121.20598,36.525208,40.95551512,40.95551512
1277,121.38293,36.507465,41.43799207,41.43799207
1278,121.55977,36.489468,40.25510148,40.25510148
1279,121.73656,36.47122,40.42832747,40.42832747
1280,121.91321,36.45273,40.25510148,40.25510148
1281,122.089714,36.433987,40.06217961,40.06217961
1282,122.26614,36.415,39.77442148,39.77442148
1283,122.44246,36.395763,40.8604292,40.8604292
1284,122.618645,36.37628,42.44332048,42.44332048
1285,109.903076,37.2677,111.2505074,111.2505074
1286,110.08623,37.266365,180.0000031,180.0000031
1287,110.26761,37.264763,-154.2810302,-154.2810302
1288,110.44806,37.26289,-139.8990948,-139.8990948
1289,110.62932,37.260754,-133.7848195,-133.7848195
1290,110.810356,37.25835,-133.6608643,-133.6608643
1291,110.9915,37.255672,-133.2932433,-133.2932433
1292,111.17203,37.252728,-132.137597,-132.137597
1293,111.352776,37.249523,-130.476134,-130.476134
1294,111.5334,37.246044,-129.2833027,-129.2833027
1295,111.71418,37.2423,-130.409459,-130.409459
1296,111.89486,37.238293,-130.3903143,-130.3903143
1297,112.07594,37.234013,-129.9932828,-129.9932828
1298,112.25672,37.22947,-129.6811158,-129.6811158
1299,112.43719,37.224655,-129.7587726,-129.7587726
1300,112.61809,37.219574,-130.3536667,-130.3536667
1301,112.7987,37.214233,-131.3447964,-131.3447964
1302,112.97914,37.208622,-132.7211416,-132.7211416
1303,113.15976,37.202736,-134.1540858,-134.1540858
1304,113.340355,37.1966,-135.4029196,-135.4029196
1305,113.52098,37.19019,-136.520772,-136.520772
1306,113.701584,37.183517,-137.3822743,-137.3822743
1307,113.88192,37.17658,-138.1088592,-138.1088592
1308,114.06231,37.169373,-138.6641867,-138.6641867
1309,114.24266,37.161907,-138.9287196,-138.9287196
1310,114.423065,37.154167,-139.1335196,-139.1335196
1311,114.60335,37.14617,-139.9532599,-139.9532599
1312,114.78361,37.13791,-141.0724588,-141.0724588
1313,114.963806,37.12938,-142.6426021,-142.6426021
1314,115.143845,37.12059,-144.1456176,-144.1456176
1315,115.32399,37.111538,-145.3501301,-145.3501301
1316,115.50403,37.102215,-146.7881858,-146.7881858
1317,115.68404,37.092632,-148.0064061,-148.0064061
1318,115.863815,37.082798,-149.0917114,-149.0917114
1319,116.04378,37.07269,-149.4702966,-149.4702966
1320,116.223595,37.06232,-149.4977262,-149.4977262
1321,116.40337,37.051685,-148.6269974,-148.6269974
1322,116.58297,37.040806,-147.2818472,-147.2818472
1323,116.7626,37.029644,-146.2849477,-146.2849477
1324,116.9421,37.018234,-145.9061157,-145.9061157
1325,117.12161,37.00656,-144.6944468,-144.6944468
1326,117.30106,36.994625,-144.0202219,-144.0202219
1327,117.4804,36.982437,-143.5825947,-143.5825947
1328,117.659584,36.96998,-143.4578462,-143.4578462
1329,117.838776,36.957268,-144.3383974,-144.3383974
1330,118.01786,36.944294,-145.1384447,-145.1384447
1331,118.19691,36.931065,-146.309935,-146.309935
1332,118.37584,36.91758,-147.8736823,-147.8736823
1333,118.55466,36.903835,-149.1298283,-149.1298283
1334,118.73346,36.889828,-149.8292997,-149.8292997
1335,118.91212,36.87557,-150.9102606,-150.9102606
1336,119.09075,36.861057,-153.1956506,-153.1956506
1337,119.269264,36.846283,-154.7858444,-154.7858444
1338,119.44765,36.831257,-158.5314142,-158.5314142
1339,119.62607,36.815975,-162.0665359,-162.0665359
1340,119.80426,36.800438,-167.5795729,-167.5795729
1341,119.98234,36.784645,-175.2681864,-175.2681864
1342,120.160385,36.768597,173.0755119,173.0755119
1343,120.338264,36.7523,156.8014122,156.8014122
1344,120.51613,36.73575,137.1124136,137.1124136
1345,120.69383,36.71894,120.6082042,120.6082042
1346,120.87141,36.701885,105.3793572,105.3793572
1347,121.048965,36.684578,43.0208046,43.0208046
1348,121.22638,36.66702,43.3634237,43.3634237
1349,121.403656,36.649208,41.52476793,41.52476793
1350,121.58088,36.63115,41.51969865,41.51969865
1351,121.75794,36.61284,41.54034379,41.54034379
1352,121.93486,36.594288,41.10334553,41.10334553
1353,122.11171,36.575474,40.43729762,40.43729762
1354,122.28847,36.556423,41.20100172,41.20100172
1355,122.46506,36.53712,42.69093794,42.69093794
1356,122.64154,36.517574,43.69264765,43.69264765
1357,109.90109,37.410275,141.1701775,141.1701775
1358,110.08623,37.408665,-158.8951641,-158.8951641
1359,110.269066,37.40678,-139.7500572,-139.7500572
1360,110.44981,37.404636,-134.2418793,-134.2418793
1361,110.63118,37.402233,-134.0608113,-134.0608113
1362,110.81157,37.39954,-133.9474423,-133.9474423
1363,110.99288,37.39659,-133.3235312,-133.3235312
1364,111.1742,37.393368,-132.2105346,-132.2105346
1365,111.35567,37.389885,-130.8684312,-130.8684312
1366,111.53659,37.386116,-131.1278097,-131.1278097
1367,111.71726,37.3821,-130.7937253,-130.7937253
1368,111.89847,37.377804,-129.9668721,-129.9668721
1369,112.079895,37.37325,-129.3089041,-129.3089041
1370,112.26097,37.368416,-128.8389058,-128.8389058
1371,112.441765,37.36332,-129.0793815,-129.0793815
1372,112.62309,37.357956,-129.8322722,-129.8322722
1373,112.80393,37.352325,-131.1240974,-131.1240974
1374,112.984985,37.346424,-132.6377888,-132.6377888
1375,113.16564,37.340263,-134.1449049,-134.1449049
1376,113.34656,37.333828,-135.5371345,-135.5371345
1377,113.527534,37.32713,-136.5833849,-136.5833849
1378,113.70835,37.320168,-137.3137248,-137.3137248
1379,113.889175,37.31294,-137.6698921,-137.6698921
1380,114.06997,37.305443,-137.8122713,-137.8122713
1381,114.25054,37.29768,-138.4376674,-138.4376674
1382,114.431335,37.28965,-138.8937099,-138.8937099
1383,114.61185,37.28136,-139.7717219,-139.7717219
1384,114.792404,37.272804,-140.9254654,-140.9254654
1385,114.97304,37.263985,-142.8502431,-142.8502431
1386,115.15347,37.25489,-144.8584373,-144.8584373
1387,115.33392,37.24554,-146.6025896,-146.6025896
1388,115.51424,37.23593,-147.9946193,-147.9946193
1389,115.69454,37.226055,-149.267121,-149.267121
1390,115.8747,37.215904,-149.9263898,-149.9263898
1391,116.054955,37.2055,-150.0799054,-150.0799054
1392,116.235115,37.194836,-149.8880977,-149.8880977
1393,116.415215,37.18391,-148.808117,-148.808117
1394,116.5952,37.172718,-147.8477074,-147.8477074
1395,116.77518,37.161263,-147.1509136,-147.1509136
1396,116.95503,37.149548,-145.8053617,-145.8053617
1397,117.134766,37.137573,-145.1786107,-145.1786107
1398,117.31454,37.125336,-144.9405755,-144.9405755
1399,117.494156,37.112843,-144.6375406,-144.6375406
1400,117.67377,37.10008,-144.9127539,-144.9127539
1401,117.85333,37.087067,-145.5230713,-145.5230713
1402,118.03271,37.073788,-146.4580404,-146.4580404
1403,118.212036,37.060253,-148.679585,-148.679585
1404,118.39132,37.04646,-150.5775218,-150.5775218
1405,118.57055,37.032402,-151.6631306,-151.6631306
1406,118.749596,37.0181,-152.98051,-152.98051
1407,118.92853,37.003532,-155.3034109,-155.3034109
1408,119.10749,36.9887,-156.698793,-156.698793
1409,119.28634,36.97362,-159.6210349,-159.6210349
1410,119.46509,36.95829,-163.0507785,-163.0507785
1411,119.64372,36.942696,-168.0754789,-168.0754789
1412,119.82222,36.926853,-175.1409038,-175.1409038
1413,120.00064,36.910748,175.024112,175.024112
1414,120.17905,36.894394,161.7606019,161.7606019
1415,120.35734,36.877785,145.2947847,145.2947847
1416,120.53535,36.860916,128.1146043,128.1146043
1417,120.71345,36.843807,112.1016485,112.1016485
1418,120.891365,36.826435,44.46826865,44.46826865
1419,121.06921,36.80882,44.41866556,44.41866556
1420,121.24689,36.790943,44.00796518,44.00796518
1421,121.42455,36.772816,43.44538208,43.44538208
1422,121.602005,36.754448,43.28930678,43.28930678
1423,121.779396,36.735817,42.90048467,42.90048467
1424,121.95668,36.716946,42.18067718,42.18067718
1425,122.13381,36.697834,42.59017749,42.59017749
1426,122.31088,36.678463,43.71921093,43.71921093
1427,122.48775,36.658844,44.40443198,44.40443198
1428,109.90109,37.555523,67.16634697,67.16634697
1429,110.09065,37.554176,-148.4652106,-148.4652106
1430,110.269066,37.552567,-134.7475996,-134.7475996
1431,110.450676,37.55068,-132.9335253,-132.9335253
1432,110.6318,37.54852,-133.7409571,-133.7409571
1433,110.81349,37.546097,-134.5679156,-134.5679156
1434,110.99505,37.543407,-134.5379496,-134.5379496
1435,111.1762,37.54044,-133.6445643,-133.6445643
1436,111.35783,37.53721,-132.2089576,-132.2089576
1437,111.53951,37.53371,-131.9183248,-131.9183248
1438,111.72079,37.529938,-131.395067,-131.395067
1439,111.902176,37.5259,-130.275003,-130.275003
1440,112.083565,37.52159,-129.1126128,-129.1126128
1441,112.26512,37.517014,-128.3315163,-128.3315163
1442,112.44649,37.51217,-127.9936105,-127.9936105
1443,112.627785,37.507057,-128.438658,-128.438658
1444,112.8091,37.501667,-129.4672453,-129.4672453
1445,112.99042,37.49602,-131.0607034,-131.0607034
1446,113.17151,37.490105,-132.9256289,-132.9256289
1447,113.35293,37.48391,-134.6218178,-134.6218178
1448,113.53403,37.477455,-135.984369,-135.984369
1449,113.71531,37.470737,-136.8344714,-136.8344714
1450,113.89632,37.46375,-137.2989633,-137.2989633
1451,114.077515,37.456497,-137.2229369,-137.2229369
1452,114.258644,37.44897,-137.4254456,-137.4254456
1453,114.43964,37.44118,-137.893356,-137.893356
1454,114.62051,37.43313,-138.6138831,-138.6138831
1455,114.80139,37.4248,-139.6668608,-139.6668608
1456,114.98221,37.416214,-140.9894502,-140.9894502
1457,115.16305,37.407364,-142.8014036,-142.8014036
1458,115.34387,37.398243,-144.8988287,-144.8988287
1459,115.52447,37.38886,-146.541365,-146.541365
1460,115.70524,37.379215,-148.3772438,-148.3772438
1461,115.8858,37.369305,-149.5867719,-149.5867719
1462,116.066345,37.35912,-150.1847334,-150.1847334
1463,116.246735,37.348682,-150.1847334,-150.1847334
1464,116.427124,37.337975,-149.5401878,-149.5401878
1465,116.60753,37.32701,-148.7362708,-148.7362708
1466,116.78773,37.315777,-147.9178154,-147.9178154
1467,116.96793,37.30428,-146.906462,-146.906462
1468,117.14806,37.292526,-146.5644681,-146.5644681
1469,117.328156,37.280506,-146.5737479,-146.5737479
1470,117.508125,37.26823,-146.5192125,-146.5192125
1471,117.687996,37.255684,-146.2866629,-146.2866629
1472,117.86787,37.242886,-146.9867172,-146.9867172
1473,118.04758,37.229816,-148.1996601,-148.1996601
1474,118.22732,37.2165,-150.1528988,-150.1528988
1475,118.406845,37.202915,-151.409257,-151.409257
1476,118.58637,37.189068,-153.0641101,-153.0641101
1477,118.765785,37.174973,-154.9831092,-154.9831092
1478,118.9451,37.16061,-157.4930553,-157.4930553
1479,119.124344,37.14599,-159.422234,-159.422234
1480,119.303505,37.131115,-162.1708298,-162.1708298
1481,119.48256,37.11598,-165.5884063,-165.5884063
1482,119.6615,37.100594,-170.3349364,-170.3349364
1483,119.84038,37.08494,-177.1443856,-177.1443856
1484,120.01915,37.069042,174.3485081,174.3485081
1485,120.197815,37.052887,162.1702685,162.1702685
1486,120.37631,37.036472,147.2157216,147.2157216
1487,120.554756,37.0198,131.3618157,131.3618157
1488,120.73318,37.00288,116.6274668,116.6274668
1489,120.91141,36.9857,45.42651235,45.42651235
1490,121.089554,36.96827,45.00000077,45.00000077
1491,121.26763,36.950592,45.934814,45.934814
1492,121.44553,36.932655,44.93640947,44.93640947
1493,121.623276,36.914467,44.93738245,44.93738245
1494,121.80102,36.896038,44.75250434,44.75250434
1495,121.978615,36.877346,44.39049418,44.39049418
1496,122.15604,36.858414,44.5154814,44.5154814
1497,122.3334,36.839222,45.18344448,45.18344448
1498,122.51062,36.819786,45.3090365,45.3090365
1499,109.89914,37.69942,-135.0000023,-135.0000023
1500,110.09065,37.69807,-131.1859274,-131.1859274
1501,110.269066,37.69645,-130.9432644,-130.9432644
1502,110.45154,37.694557,-132.0846801,-132.0846801
1503,110.63304,37.692398,-134.4929732,-134.4929732
1504,110.81445,37.68997,-135.5130851,-135.5130851
1505,110.99662,37.687256,-135.3063939,-135.3063939
1506,111.17853,37.68429,-134.0678628,-134.0678628
1507,111.36042,37.681038,-132.9448155,-132.9448155
1508,111.54193,37.677532,-132.2801573,-132.2801573
1509,111.72408,37.67374,-130.9930749,-130.9930749
1510,111.905876,37.66969,-129.3673239,-129.3673239
1511,112.0876,37.665375,-127.9575313,-127.9575313
1512,112.269264,37.660774,-127.0441168,-127.0441168
1513,112.45104,37.655907,-127.0064807,-127.0064807
1514,112.63262,37.650776,-127.5905634,-127.5905634
1515,112.81418,37.645374,-128.9580162,-128.9580162
1516,112.99598,37.639698,-130.9958293,-130.9958293
1517,113.17768,37.633762,-133.0941909,-133.0941909
1518,113.35929,37.627556,-134.8948725,-134.8948725
1519,113.54078,37.62107,-136.2003097,-136.2003097
1520,113.72226,37.614338,-136.6748403,-136.6748403
1521,113.9038,37.607323,-136.6946494,-136.6946494
1522,114.085144,37.60004,-136.5662935,-136.5662935
1523,114.2665,37.592487,-136.7423025,-136.7423025
1524,114.44792,37.58467,-137.2147575,-137.2147575
1525,114.629105,37.576588,-137.8522379,-137.8522379
1526,114.810394,37.568233,-138.7356615,-138.7356615
1527,114.9916,37.55962,-140.0921175,-140.0921175
1528,115.17264,37.550735,-142.6241949,-142.6241949
1529,115.35387,37.54158,-144.100705,-144.100705
1530,115.53496,37.532166,-146.2425282,-146.2425282
1531,115.71584,37.52248,-147.8042686,-147.8042686
1532,115.89668,37.512535,-149.076968,-149.076968
1533,116.077644,37.50232,-149.795222,-149.795222
1534,116.25844,37.491844,-149.7781643,-149.7781643
1535,116.43913,37.481106,-149.2781691,-149.2781691
1536,116.619835,37.470097,-148.267737,-148.267737
1537,116.8004,37.458828,-148.1388291,-148.1388291
1538,116.98099,37.447285,-148.0153074,-148.0153074
1539,117.161415,37.43549,-147.984773,-147.984773
1540,117.3418,37.423428,-148.2552723,-148.2552723
1541,117.522095,37.411106,-148.548701,-148.548701
1542,117.702354,37.39852,-149.3522703,-149.3522703
1543,117.88252,37.38567,-150.3476457,-150.3476457
1544,118.062614,37.372562,-151.4715324,-151.4715324
1545,118.24258,37.35919,-152.6843946,-152.6843946
1546,118.4225,37.345554,-154.5881256,-154.5881256
1547,118.602295,37.331665,-157.3801377,-157.3801377
1548,118.78207,37.317516,-159.9047715,-159.9047715
1549,118.961716,37.30311,-162.5339573,-162.5339573
1550,119.14128,37.288437,-165.6772828,-165.6772828
1551,119.32075,37.273506,-169.6322747,-169.6322747
1552,119.50017,37.258327,-174.6764504,-174.6764504
1553,119.67945,37.24288,178.4208202,178.4208202
1554,119.85857,37.227177,169.485794,169.485794
1555,120.037704,37.21122,158.5960496,158.5960496
1556,120.216705,37.195007,145.6196578,145.6196578
1557,120.395546,37.17853,131.8697574,131.8697574
1558,120.57426,37.161804,119.1240555,119.1240555
1559,120.75298,37.144825,46.2156439,46.2156439
1560,120.93158,37.127583,45.64054802,45.64054802
1561,121.11001,37.110104,46.52567781,46.52567781
1562,121.288414,37.092354,45.46258641,45.46258641
1563,121.46658,37.074356,45.32591182,45.32591182
1564,121.6447,37.056114,45.45420469,45.45420469
1565,121.82276,37.0376,45.77772378,45.77772378
1566,122.00064,37.018852,46.30195346,46.30195346
1567,122.17839,36.999847,46.70394938,46.70394938
1568,122.35602,36.9806,46.65167057,46.65167057
1569,122.53359,36.961086,46.26123367,46.26123367
1570,109.903076,37.843307,-128.0887751,-128.0887751
1571,110.08393,37.841946,-125.4457125,-125.4457125
1572,110.27124,37.840324,-126.7752743,-126.7752743
1573,110.45154,37.838436,-132.9416319,-132.9416319
1574,110.63428,37.83626,-136.1495961,-136.1495961
1575,110.81686,37.833824,-137.2971687,-137.2971687
1576,110.99858,37.831112,-136.3531943,-136.3531943
1577,111.18052,37.82812,-134.3610424,-134.3610424
1578,111.36286,37.824863,-133.6062194,-133.6062194
1579,111.54497,37.82134,-132.0244343,-132.0244343
1580,111.72726,37.817535,-130.0716303,-130.0716303
1581,111.90957,37.813473,-128.1511309,-128.1511309
1582,112.09172,37.80913,-126.4374011,-126.4374011
1583,112.27366,37.804523,-125.5793496,-125.5793496
1584,112.45583,37.799644,-125.5817197,-125.5817197
1585,112.6376,37.79449,-126.6009075,-126.6009075
1586,112.81967,37.789066,-128.4141948,-128.4141948
1587,113.00179,37.783382,-130.8150861,-130.8150861
1588,113.18365,37.777416,-133.0795615,-133.0795615
1589,113.36558,37.771194,-134.882352,-134.882352
1590,113.54741,37.764687,-135.8443001,-135.8443001
1591,113.7293,37.757923,-136.0946929,-136.0946929
1592,113.91102,37.75088,-135.8407605,-135.8407605
1593,114.09286,37.743572,-135.813478,-135.813478
1594,114.274574,37.735992,-135.895176,-135.895176
1595,114.45624,37.728157,-136.0809265,-136.0809265
1596,114.637856,37.720043,-136.4528447,-136.4528447
1597,114.81947,37.711662,-137.3859464,-137.3859464
1598,115.001045,37.703007,-139.6151895,-139.6151895
1599,115.18248,37.694096,-141.095864,-141.095864
1600,115.36385,37.684906,-143.2320998,-143.2320998
1601,115.54525,37.67546,-145.0182928,-145.0182928
1602,115.72656,37.66574,-146.6209464,-146.6209464
1603,115.907875,37.655758,-147.6631269,-147.6631269
1604,116.08908,37.64551,-148.0878697,-148.0878697
1605,116.27017,37.63499,-148.0998456,-148.0998456
1606,116.45127,37.624218,-147.8535602,-147.8535602
1607,116.63221,37.613163,-147.9702174,-147.9702174
1608,116.813225,37.60186,-148.4778253,-148.4778253
1609,116.99401,37.59028,-148.9823797,-148.9823797
1610,117.17483,37.578438,-149.8327069,-149.8327069
1611,117.355545,37.566334,-150.1526015,-150.1526015
1612,117.53628,37.553967,-151.504364,-151.504364
1613,117.71679,37.541344,-152.8289162,-152.8289162
1614,117.89728,37.528446,-153.9528121,-153.9528121
1615,118.07767,37.51529,-154.9448695,-154.9448695
1616,118.25793,37.501877,-157.4910378,-157.4910378
1617,118.4382,37.48819,-160.0344905,-160.0344905
1618,118.618355,37.47425,-162.51607,-162.51607
1619,118.79847,37.460052,-165.4153662,-165.4153662
1620,118.9784,37.44559,-168.8261646,-168.8261646
1621,119.15831,37.43087,-172.8749866,-172.8749866
1622,119.33813,37.415886,-178.2313367,-178.2313367
1623,119.517815,37.40065,175.1009105,175.1009105
1624,119.69743,37.385155,166.0023944,166.0023944
1625,119.87692,37.369392,155.1548041,155.1548041
1626,120.05638,37.35338,142.9625738,142.9625738
1627,120.23567,37.337112,131.0509376,131.0509376
1628,120.41485,37.32058,120.287955,120.287955
1629,120.59393,37.30379,46.87921671,46.87921671
1630,120.77297,37.28676,46.04433943,46.04433943
1631,120.95185,37.269455,46.13162211,46.13162211
1632,121.1306,37.251904,45.13418268,45.13418268
1633,121.30926,37.234104,44.93406779,44.93406779
1634,121.48785,37.21604,45.46365592,45.46365592
1635,121.66621,37.19773,46.48261937,46.48261937
1636,121.844574,37.179157,47.47166557,47.47166557
1637,122.0228,37.160343,47.85198926,47.85198926
1638,122.20086,37.141273,47.82017329,47.82017329
1639,122.37881,37.121956,47.41551227,47.41551227
1640,122.556656,37.102383,47.08387143,47.08387143
1641,109.903076,37.98582,-127.6059935,-127.6059935
1642,110.09065,37.984196,-132.8789059,-132.8789059
1643,110.27052,37.982292,-136.1178269,-136.1178269
1644,110.45327,37.980114,-136.9162467,-136.9162467
1645,110.63612,37.977665,-136.9565507,-136.9565507
1646,110.81805,37.97494,-136.6500417,-136.6500417
1647,111.00054,37.97195,-136.0891445,-136.0891445
1648,111.18317,37.968678,-135.2119463,-135.2119463
1649,111.3653,37.965145,-133.6377811,-133.6377811
1650,111.548386,37.961334,-131.4842884,-131.4842884
1651,111.73065,37.957253,-128.9041407,-128.9041407
1652,111.91295,37.952892,-126.5853205,-126.5853205
1653,112.09565,37.948265,-124.5602303,-124.5602303
1654,112.277954,37.94337,-123.726987,-123.726987
1655,112.46037,37.938194,-123.9662868,-123.9662868
1656,112.64264,37.93276,-125.4143118,-125.4143118
1657,112.82494,37.927044,-127.7756865,-127.7756865
1658,113.00733,37.921066,-130.2665639,-130.2665639
1659,113.18973,37.91482,-132.5769049,-132.5769049
1660,113.37197,37.908287,-134.0822994,-134.0822994
1661,113.55413,37.9015,-134.6030402,-134.6030402
1662,113.736336,37.894436,-134.4791459,-134.4791459
1663,113.91852,37.887096,-134.246154,-134.246154
1664,114.1005,37.879494,-134.0411666,-134.0411666
1665,114.282585,37.871624,-133.8542394,-133.8542394
1666,114.464584,37.863487,-133.8982962,-133.8982962
1667,114.646545,37.85507,-134.5787174,-134.5787174
1668,114.828445,37.846394,-135.9030134,-135.9030134
1669,115.01032,37.83744,-137.3452765,-137.3452765
1670,115.192184,37.828224,-139.3841026,-139.3841026
1671,115.374,37.81874,-141.5462932,-141.5462932
1672,115.5557,37.80899,-143.416842,-143.416842
1673,115.737404,37.798977,-144.8697411,-144.8697411
1674,115.918945,37.788685,-145.732667,-145.732667
1675,116.10053,37.778137,-146.0564155,-146.0564155
1676,116.28201,37.76732,-146.4550791,-146.4550791
1677,116.46339,37.75623,-146.8090766,-146.8090766
1678,116.644646,37.744884,-147.5960926,-147.5960926
1679,116.825966,37.733265,-148.5125332,-148.5125332
1680,117.00726,37.721382,-150.5645862,-150.5645862
1681,117.18827,37.709236,-151.9067237,-151.9067237
1682,117.369354,37.69682,-153.6399444,-153.6399444
1683,117.55038,37.68415,-154.5168475,-154.5168475
1684,117.731224,37.67121,-156.2126225,-156.2126225
1685,117.91208,37.65801,-158.0912979,-158.0912979
1686,118.09282,37.644547,-160.7792509,-160.7792509
1687,118.27344,37.630817,-162.838084,-162.838084
1688,118.45406,37.616825,-165.3155809,-165.3155809
1689,118.634544,37.602577,-168.221978,-168.221978
1690,118.81488,37.588062,-171.6561113,-171.6561113
1691,118.99522,37.57329,-175.6940926,-175.6940926
1692,119.1754,37.558258,178.8455844,178.8455844
1693,119.35558,37.542965,171.9571087,171.9571087
1694,119.535645,37.52741,163.58277,163.58277
1695,119.71556,37.5116,153.5859281,153.5859281
1696,119.89534,37.49553,142.5238229,142.5238229
1697,120.07504,37.479202,131.927432,131.927432
1698,120.2547,37.462612,122.1630942,122.1630942
1699,120.43421,37.44577,47.31192889,47.31192889
1700,120.613655,37.42867,46.17875996,46.17875996
1701,120.793,37.411312,45.36034684,45.36034684
1702,120.9722,37.3937,44.25418066,44.25418066
1703,121.1513,37.375828,44.13897294,44.13897294
1704,121.33026,37.357708,44.80036471,44.80036471
1705,121.50911,37.339325,45.95031756,45.95031756
