lon,lat,uu01,vv01,vv02
108.40173,40.003136,0.24,0.03,0.03
108.58945,40.002853,0.31,0.01,0.01
108.77667,40.00229,0.47,0,0
108.96411,40.00143,1.43,0,0
109.15213,40.000294,2.78,0,0
109.33942,39.998867,3.09,0,0
109.52646,39.997147,3.12,0.01,0.01
109.71265,39.99515,3.42,0.17,0.17
109.90723,39.992863,3.87,0.31,0.31
110.09279,39.990284,3.91,0.37,0.37
110.278366,39.98743,3.3,0.44,0.44
110.46646,39.984276,3.43,0.54,0.54
110.652824,39.980846,4.11,0.88,0.88
110.84047,39.977127,4.81,0.83,0.83
111.02812,39.973114,4.91,0.72,0.72
111.21563,39.96883,5.07,0.65,0.65
111.403465,39.964252,4.74,0.44,0.44
111.59053,39.95939,4.32,0.45,0.45
111.77828,39.954247,4.25,0.58,0.58
111.96573,39.948807,3.22,0.87,0.87
112.15323,39.94309,2.71,1.37,1.37
112.340675,39.93709,2.39,1.55,1.55
112.52817,39.9308,2.21,1.57,1.57
112.71563,39.92423,1.96,1.67,1.67
112.90293,39.917377,1.76,1.79,1.79
113.090096,39.910233,0.59,1.11,1.11
113.27752,39.902813,0.59,1.86,1.86
113.46487,39.895103,0.54,1.67,1.67
113.652054,39.88711,0.49,1.03,1.03
113.83931,39.87883,0.3,0.4,0.4
114.02633,39.870285,0.18,0.26,0.26
114.21343,39.861443,0.09,0.07,0.07
114.40047,39.852314,0.06,0.01,0.01
114.587494,39.84292,0.02,0,0
114.77443,39.833233,0.01,0,0
114.96124,39.82327,0.01,0,0
115.14811,39.813026,0.01,0,0
115.33488,39.802494,0.01,0,0
115.5217,39.79168,0.01,0,0
115.70833,39.78059,0.01,0,0
115.89482,39.76922,0.01,0,0
116.08145,39.75758,0.01,0,0
116.26785,39.745644,0.01,0,0
116.454216,39.73344,0.01,0,0
116.6406,39.72096,0.01,0,0
116.8268,39.708187,0.01,0,0
117.012886,39.695156,0.02,0,0
117.19915,39.68184,0.02,0,0
117.38507,39.668247,0.02,0,0
117.57104,39.654373,0.03,0,0
117.75682,39.640236,0.03,0,0
117.94261,39.6258,0.03,0,0
118.128235,39.61111,0.02,0.02,0.02
118.31386,39.59614,0.02,0.02,0.02
118.499374,39.58089,0.01,0.29,0.29
118.68469,39.565376,0.01,0.37,0.37
118.870026,39.549583,0.01,0.6,0.6
119.05519,39.53352,0.02,1.19,1.19
119.24032,39.51718,0.09,1.68,1.68
119.42528,39.500572,0.36,1.88,1.88
119.61017,39.48369,1.01,2.26,2.26
119.794975,39.46654,0.84,2.3,2.3
119.97962,39.449127,0.27,1.7,1.7
120.164215,39.43143,0.12,0.75,0.75
120.348724,39.413467,0.05,0.43,0.43
120.533,39.39524,0.05,0.38,0.38
120.71723,39.376747,0.3,0.3,0.3
120.90135,39.357986,1.01,0.24,0.24
121.085365,39.338955,1.68,0.17,0.17
121.269226,39.319656,1.74,0.16,0.16
121.45299,39.3001,1.17,0.25,0.25
121.6366,39.280262,0.88,0.41,0.41
121.82011,39.260174,0.75,0.69,0.69
122.0035,39.23982,0.9,0.85,0.85
122.18669,39.219196,0.97,0.73,0.73
122.369835,39.198315,0.95,0.35,0.35
122.55279,39.177166,0.58,0.07,0.07
122.73564,39.155758,0.57,0.03,0.03
122.91836,39.134094,0.46,0.02,0.02
123.1009,40.11653,0.4,0.02,0.02
123.283394,40.120564,0.38,0.03,0.03
123.46562,40.124317,0.34,0.04,0.04
123.647804,40.127773,0.32,0.09,0.09
123.82981,40.130936,0.42,0.23,0.23
124.011665,40.133827,1.02,0.4,0.4
124.19337,40.13642,5.05,0.66,0.66
124.37491,40.13872,9.85,0.62,0.62
124.55627,40.14075,9.1,0.72,0.72
107.27142,40.14393,0.45,0.74,0.74
107.45932,40.14508,0.49,0.6,0.6
107.64722,40.145958,0.89,0.65,0.65
107.8349,40.146526,1.98,0.6,0.6
108.022644,40.146835,1.59,0.55,0.55
108.21063,40.14683,0.29,0.4,0.4
108.39856,40.146553,0.33,0.1,0.1
108.58624,40.145985,0.47,0.03,0.03
108.774414,40.145123,0.74,0,0
108.96222,40.14398,2.11,0,0
109.150055,40.14254,2.57,0,0
109.33826,40.14083,4.23,0.02,0.02
109.525635,40.138813,4.58,0.16,0.16
109.71539,40.13652,4.58,0.31,0.31
109.89914,40.13394,4.57,0.35,0.35
110.09065,40.13107,3.58,0.35,0.35
110.27907,40.127907,3.51,0.46,0.46
110.4673,40.124466,3.98,0.81,0.81
110.65462,40.120735,4.69,1.06,1.06
110.842094,40.116714,4.99,1.18,1.18
111.030594,40.112404,5.13,1.03,1.03
111.21788,40.10782,5.46,0.7,0.7
111.40625,40.102932,5.14,0.42,0.42
111.59385,40.097767,4.67,0.38,0.38
111.78169,40.09231,4.05,0.56,0.56
111.96991,40.08658,3.07,0.99,0.99
112.15749,40.080555,2.6,1.47,1.47
112.34535,40.074245,2.38,1.47,1.47
112.533356,40.06765,2.44,1.54,1.54
112.72089,40.060764,2.15,1.71,1.71
112.90865,40.053604,0.36,0.41,0.41
113.0963,40.046154,0.17,0.19,0.19
113.28402,40.038406,0.14,0.21,0.21
113.4717,40.030403,0.41,1.03,1.03
113.65929,40.022095,0.35,1.6,1.6
113.8469,40.01351,0.26,0.92,0.92
114.03439,40.00464,0.14,0.31,0.31
114.22183,39.99548,0.13,0.07,0.07
114.40918,39.986046,0.08,0.01,0.01
114.59662,39.97633,0.02,0,0
114.78385,39.966324,0.01,0,0
114.971146,39.956043,0.01,0,0
115.15842,39.945473,0.01,0,0
115.34552,39.934628,0,0,0
115.53269,39.923496,0.01,0,0
115.71965,39.912086,0.01,0,0
115.90662,39.9004,0.01,0,0
116.09349,39.88843,0.01,0,0
116.28033,39.87618,0.01,0,0
116.46706,39.863655,0.01,0,0
116.65391,39.850845,0.01,0,0
116.8404,39.837753,0.01,0,0
117.02692,39.82439,0.02,0,0
117.21342,39.810753,0.02,0,0
117.39961,39.79683,0.02,0,0
117.585976,39.782642,0.03,0.03,0.03
117.77222,39.76817,0.03,0.03,0.03
117.95841,39.753418,0.03,0.03,0.03
118.14433,39.7384,0.03,0.03,0.03
118.3303,39.723095,0.01,0.16,0.16
118.516136,39.70752,0.01,0.23,0.23
118.70189,39.69167,0.01,0.35,0.35
118.88757,39.675552,0.01,0.45,0.45
119.073074,39.659153,0.01,0.84,0.84
119.258545,39.642487,0.03,1.27,1.27
119.443924,39.62555,0.21,1.69,1.69
119.629135,39.60834,0.78,2.2,2.2
119.81425,39.59085,0.89,2.42,2.42
119.999306,39.573105,0.23,1.97,1.97
120.18423,39.555084,0.17,0.96,0.96
120.36903,39.53679,0.06,0.44,0.44
120.55375,39.518227,0.15,0.27,0.27
120.73831,39.499405,0.58,0.22,0.22
120.922745,39.4803,1.27,0.17,0.17
121.10714,39.460934,1.57,0.17,0.17
121.291306,39.441303,1.42,0.29,0.29
121.47544,39.421406,0.98,0.42,0.42
121.65939,39.40125,0.75,0.68,0.68
121.84326,39.38082,0.75,1.1,1.1
122.02696,39.36013,0.82,1.04,1.04
122.21055,39.33917,0.98,0.89,0.89
122.393974,39.317955,0.82,0.57,0.57
122.57729,39.296474,0.64,0.16,0.16
122.76052,39.27473,0.62,0.06,0.06
123.12647,40.260117,0.51,0.03,0.03
123.30923,40.264156,0.4,0.03,0.03
123.49184,40.267918,0.35,0.04,0.04
123.67431,40.27139,0.37,0.13,0.13
123.85664,40.274567,0.57,0.23,0.23
124.03883,40.277462,1.43,0.6,0.6
124.22086,40.280064,6.05,0.65,0.65
124.40272,40.28238,12.19,0.67,0.67
124.58447,40.284405,11.87,0.88,0.88
107.2659,40.2876,1.24,0.78,0.78
107.45416,40.28875,1.1,0.8,0.8
107.64215,40.28963,1.68,0.92,0.92
107.830475,40.29022,1.82,0.85,0.85
108.0188,40.290512,1.12,0.82,0.82
108.207245,40.29052,1.03,0.64,0.64
108.39514,40.290234,0.93,0.42,0.42
108.583496,40.28966,0.8,0.06,0.06
108.77188,40.288803,1.99,0.01,0.01
108.96033,40.28765,2.52,0.01,0.01
109.14844,40.286213,5.09,0.01,0.01
109.33618,40.284496,5.62,0.06,0.06
109.52521,40.282467,5.66,0.22,0.22
109.71469,40.28017,5.44,0.25,0.25
109.89914,40.277576,4.04,0.27,0.27
110.09279,40.2747,3.8,0.22,0.22
110.27907,40.271526,4.17,0.21,0.21
110.46814,40.268066,4.61,0.49,0.49
110.65551,40.264328,4.64,0.99,0.99
110.84441,40.26028,4.61,0.95,0.95
111.03174,40.25597,4.81,0.76,0.76
111.22045,40.251354,5.52,0.66,0.66
111.4089,40.246456,5.02,0.66,0.66
111.596794,40.241272,4.49,0.59,0.59
111.78542,40.235806,3.7,0.84,0.84
111.97358,40.23004,2.93,1.19,1.19
112.161934,40.223995,2.62,1.21,1.21
112.35002,40.217663,2.55,1.2,1.2
112.53806,40.21105,2.68,1.43,1.43
112.726494,40.20415,1.6,1.11,1.11
112.91437,40.196953,0.14,0.12,0.12
113.102745,40.189476,0.09,0.05,0.05
113.29081,40.181717,0.08,0.05,0.05
113.47868,40.173668,0.1,0.06,0.06
113.666664,40.165337,0.08,0.09,0.09
113.85458,40.156715,0.05,0.08,0.08
114.04245,40.147816,0.04,0.01,0.01
114.23027,40.138622,0.03,0.01,0.01
114.418144,40.129154,0.02,0,0
114.605774,40.119404,0.01,0,0
114.79355,40.109367,0.01,0,0
114.98115,40.099045,0.01,0,0
115.1687,40.08844,0,0,0
115.35625,40.077553,0.01,0,0
115.54369,40.066387,0.01,0,0
115.73115,40.05493,0.02,0,0
115.91845,40.043205,0.02,0,0
116.105705,40.031193,0.02,0,0
116.2928,40.018898,0.01,0,0
116.479996,40.006325,0.01,0,0
116.66704,39.993473,0.01,0,0
116.854095,39.980343,0.01,0,0
117.04086,39.966927,0.02,0,0
117.22776,39.95324,0.02,0,0
117.41442,39.939266,0.03,0,0
117.60115,39.925026,0.03,0,0
117.78768,39.910503,0.04,0.04,0.04
117.97418,39.8957,0.05,0.04,0.04
118.16054,39.880623,0,0.1,0.1
118.34683,39.865273,0,0.11,0.11
118.533066,39.84964,0,0.16,0.16
118.71909,39.833736,0.01,0.2,0.2
118.905174,39.81756,0.01,0.28,0.28
119.0911,39.8011,0.01,0.42,0.42
119.27689,39.78438,0.01,0.66,0.66
119.46258,39.767387,0.08,1.15,1.15
119.648224,39.75011,0.43,2.14,2.14
119.8337,39.732567,0.57,2.61,2.61
120.01907,39.714752,0.25,1.93,1.93
120.20435,39.696667,0.21,0.97,0.97
120.38953,39.678314,0.15,0.52,0.52
120.57458,39.65969,0.28,0.27,0.27
120.759476,39.640793,0.5,0.23,0.23
120.94432,39.621628,1.17,0.22,0.22
121.12901,39.602196,1.57,0.21,0.21
121.31356,39.582493,1.39,0.42,0.42
121.49799,39.56253,0.94,0.54,0.54
121.68234,39.542294,0.79,0.86,0.86
121.86653,39.521797,0.83,1.28,1.28
122.05057,39.501034,0.88,1.25,1.25
122.234505,39.480003,0.97,1.13,1.13
122.4183,39.45871,0.89,0.8,0.8
122.60196,39.437157,0.84,0.32,0.32
122.7855,39.415337,0.67,0.15,0.15
122.968864,40.40367,0.56,0.08,0.08
123.15209,40.407734,0.52,0.04,0.04
123.33525,40.4115,0.26,0.03,0.03
123.51819,40.41498,0.3,0.04,0.04
123.701,40.41817,0.44,0.07,0.07
123.88364,40.421085,0.59,0.24,0.24
124.06616,40.42369,1.33,0.51,0.51
124.24852,40.426014,6.02,0.61,0.61
124.43074,40.428055,12.26,0.69,0.69
124.61281,40.4298,12.22,0.84,0.84
107.26053,40.432423,2.42,1.45,1.45
107.44916,40.433292,2.06,1.49,1.49
107.63751,40.433887,1.76,1.86,1.86
107.826324,40.434174,1.59,1.08,1.08
108.01456,40.434185,1.23,0.56,0.56
108.20355,40.4339,1.38,0.3,0.3
108.39221,40.43333,1.29,0.23,0.23
108.58087,40.43246,2.35,0.08,0.08
108.7695,40.431313,3.23,0.03,0.03
108.957886,40.429867,4.86,0.01,0.01
109.14661,40.42813,5.43,0.02,0.02
109.3353,40.42611,5.63,0.07,0.07
109.52438,40.423794,5.85,0.18,0.18
109.71265,40.421204,4.61,0.19,0.19
109.89914,40.4183,4.12,0.17,0.17
110.09279,40.41512,4.17,0.05,0.05
110.27976,40.411655,4.46,0.07,0.07
110.46855,40.407894,4.54,0.21,0.21
110.657005,40.403843,4.31,0.52,0.52
110.845345,40.3995,4.23,0.86,0.86
111.034386,40.394886,4.6,0.88,0.88
111.222855,40.389977,5.35,0.87,0.87
111.41167,40.38476,4.95,0.87,0.87
111.60047,40.379276,4.28,0.79,0.79
111.78871,40.373493,3.59,0.83,0.83
111.97764,40.367428,2.99,0.77,0.77
112.16654,40.361065,2.76,0.71,0.71
112.35485,40.35443,2.64,0.78,0.78
112.54346,40.347504,2.69,1.11,1.11
112.731804,40.340286,0.8,0.8,0.8
112.92048,40.332783,0.1,0.04,0.04
113.10892,40.32499,0.09,0.03,0.03
113.29729,40.31691,0.07,0.03,0.03
113.4856,40.308544,0.05,0.02,0.02
113.67403,40.2999,0.04,0.01,0.01
113.86234,40.29097,0.03,0.01,0.01
114.05053,40.281754,0.03,0,0
114.23878,40.272243,0.02,0,0
114.42691,40.262455,0.01,0,0
114.615036,40.25238,0.01,0,0
114.80322,40.24203,0.01,0,0
114.991165,40.231384,0,0,0
115.17908,40.22046,0.01,0,0
115.36696,40.209244,0.01,0,0
115.554886,40.19776,0.02,0,0
115.74263,40.185986,0.02,0,0
115.93029,40.17393,0.02,0,0
116.11793,40.1616,0.02,0,0
116.305534,40.14898,0.02,0,0
116.49302,40.13608,0.02,0,0
116.68035,40.122906,0.02,0,0
116.86776,40.109444,0.02,0,0
117.05497,40.095703,0.02,0,0
117.24222,40.081688,0.03,0,0
117.42934,40.067387,0.04,0,0
117.616264,40.05282,0.05,0,0
117.80327,40.037964,0.06,0,0
117.99007,40.02283,0,0.04,0.04
118.176765,40.00742,0,0.03,0.03
118.36347,39.99174,0,0.06,0.06
118.55009,39.97578,0,0.11,0.11
118.73654,39.959553,0,0.15,0.15
118.92291,39.94304,0,0.2,0.2
119.10918,39.92625,0.01,0.24,0.24
119.29533,39.9092,0.01,0.39,0.39
119.48146,39.89186,0.02,0.94,0.94
119.66738,39.874252,0.12,1.99,1.99
119.853195,39.85638,0.37,2.44,2.44
120.03898,39.838234,0.55,1.78,1.78
120.224594,39.81981,0.3,0.9,0.9
120.41014,39.801117,0.24,0.54,0.54
120.595505,39.782158,0.04,0.38,0.38
120.78081,39.762928,0.12,0.32,0.32
120.965904,39.743427,0.63,0.3,0.3
121.15103,39.72366,1.17,0.27,0.27
121.33589,39.70362,1.21,0.44,0.44
121.520744,39.683315,0.97,0.48,0.48
121.70541,39.662743,0.9,0.58,0.58
121.88989,39.641907,0.94,1.06,1.06
122.07433,39.620808,0.98,1.09,1.09
122.258606,39.599438,1.01,1.03,1.03
122.44275,39.577812,0.83,0.88,0.88
122.62677,39.555912,0.87,0.58,0.58
122.810616,40.547215,0.6,0.35,0.35
122.99435,40.551285,0.31,0.17,0.17
123.177895,40.555073,0.33,0.07,0.07
123.36134,40.55857,0.2,0.04,0.04
123.54468,40.561768,0.22,0.04,0.04
123.72779,40.564682,0.33,0.05,0.05
123.9108,40.56731,0.49,0.09,0.09
124.09365,40.56964,0.91,0.21,0.21
124.27637,40.571682,6.27,0.55,0.55
124.458916,40.573437,12.18,0.66,0.66
124.64129,40.574894,11.47,1.38,1.38
107.255035,40.576946,2.43,2.75,2.75
107.44382,40.577534,2.51,4.24,4.24
107.63287,40.577827,3.4,3.08,3.08
107.82184,40.577835,2.65,2.12,2.12
108.01062,40.577545,1.18,0.89,0.89
108.199524,40.576973,1.3,0.47,0.47
108.38867,40.576107,2.47,0.22,0.22
108.577545,40.574944,3.78,0.1,0.1
108.766785,40.573505,5.08,0.03,0.03
108.956024,40.571762,5.51,0.02,0.02
109.14453,40.56973,5.87,0.03,0.03
109.33383,40.567413,6.47,0.13,0.13
109.52316,40.5648,5.35,0.15,0.15
109.71265,40.5619,4.36,0.14,0.14
109.89914,40.558704,4.26,0.02,0.02
110.09065,40.555218,4.31,0.01,0.01
110.28185,40.55145,4.24,0.03,0.03
110.46897,40.547386,4.06,0.12,0.12
110.6579,40.543034,4.09,0.68,0.68
110.84766,40.538395,4.17,0.98,0.98
111.03647,40.533466,4.83,0.97,0.97
111.22573,40.52824,5.84,0.95,0.95
111.41472,40.522728,5.39,0.84,0.84
111.603645,40.516926,4.6,0.67,0.67
111.792755,40.510834,3.77,0.53,0.53
111.9815,40.504467,3.3,0.32,0.32
112.1707,40.497795,2.84,0.31,0.31
112.359665,40.49084,2.79,0.51,0.51
112.54861,40.4836,2.4,1.13,1.13
112.73738,40.476074,0.14,0.55,0.55
112.92623,40.468254,0.12,0.03,0.03
113.1149,40.460144,0.11,0.02,0.02
113.30393,40.45175,0.07,0.02,0.02
113.492676,40.443077,0.05,0.01,0.01
113.68148,40.43411,0.04,0.01,0.01
113.87015,40.424854,0.04,0,0
114.05874,40.41531,0.03,0,0
114.24722,40.4055,0.01,0,0
114.43589,40.395382,0.01,0,0
114.62445,40.38499,0.01,0,0
114.81288,40.374306,0,0,0
115.001205,40.363342,0,0,0
115.18958,40.3521,0.01,0,0
115.377754,40.34057,0.02,0,0
115.565994,40.328754,0.02,0,0
115.75408,40.316658,0.03,0,0
115.94215,40.304276,0.03,0,0
116.13025,40.291615,0.02,0,0
116.318146,40.278667,0.02,0,0
116.50609,40.26544,0.02,0,0
116.69384,40.25193,0.02,0,0
116.881516,40.23815,0.02,0,0
117.06919,40.22408,0.03,0,0
117.25672,40.209732,0.05,0,0
117.44419,40.195107,0.08,0,0
117.63163,40.180202,0.1,0,0
117.81885,40.165016,0,0.03,0.03
118.00602,40.14956,0,0.02,0.02
118.19317,40.133812,0,0.04,0.04
118.38024,40.1178,0,0.08,0.08
118.567154,40.101513,0,0.09,0.09
118.75399,40.084946,0,0.11,0.11
118.940735,40.0681,0,0.12,0.12
119.127365,40.050983,0,0.2,0.2
119.313934,40.033585,0.01,0.33,0.33
119.50035,40.01591,0.01,0.68,0.68
119.686646,39.99798,0.02,1.68,1.68
119.87283,39.97976,0.14,1.99,1.99
120.058945,39.96128,0.51,1.82,1.82
120.24495,39.942524,0.64,1.25,1.25
120.43084,39.923496,0.02,0.91,0.91
120.616585,39.904194,0.02,0.62,0.62
120.8022,39.88463,0.06,0.59,0.59
120.98773,39.86479,0.16,0.49,0.49
121.17312,39.844685,0.5,0.42,0.42
121.35842,39.82431,0.74,0.45,0.45
121.54351,39.803665,0.99,0.57,0.57
121.72858,39.78276,0.92,0.58,0.58
121.91341,39.76158,0.77,0.67,0.67
122.09826,39.740135,0.81,0.78,0.78
122.28285,39.718433,0.81,0.92,0.92
122.46729,39.696465,0.78,0.95,0.95
122.65162,40.690735,0.82,0.96,0.96
122.83585,40.69482,0.67,0.83,0.83
123.01994,40.69862,0.3,0.66,0.66
123.20387,40.702133,0.23,0.36,0.36
123.38766,40.70535,0.23,0.15,0.15
123.57127,40.708275,0.2,0.08,0.08
123.75481,40.710903,0.32,0.07,0.07
123.9381,40.71324,0.53,0.08,0.08
124.12126,40.715294,1.27,0.16,0.16
124.30431,40.717052,9.06,0.38,0.38
124.48723,40.718517,13.51,0.69,0.69
124.669914,40.719692,11.99,2.29,2.29
107.24942,40.720573,5.33,4.08,4.08
107.4386,40.72116,4.55,5.72,5.72
107.62793,40.721466,3.33,5.65,5.65
107.81717,40.72147,2.39,5.4,5.4
108.00668,40.72118,0.85,4.26,4.26
108.19626,40.720596,0.73,3.31,3.31
108.385284,40.71973,2.07,1.8,1.8
108.575226,40.71858,3.99,0.56,0.56
108.764404,40.717117,5.76,0.13,0.13
108.95395,40.715374,6.18,0.02,0.02
109.142944,40.71333,6.55,0.03,0.03
109.33295,40.711002,6.93,0.06,0.06
109.521515,40.708385,6.26,0.13,0.13
109.711975,40.70547,4.9,0.1,0.1
109.895325,40.70227,4.15,0,0
110.09065,40.69878,4.15,0,0
110.28255,40.69499,4.03,0,0
110.46897,40.690907,3.91,0.02,0.02
110.66027,40.686554,3.92,0.15,0.15
110.84858,40.68188,3.97,0.81,0.81
111.03816,40.676937,4.33,0.91,0.91
111.22813,40.671696,5.26,0.87,0.87
111.41707,40.66616,6.18,0.69,0.69
111.60693,40.660343,5.89,0.52,0.52
111.79635,40.654232,5,0.43,0.43
111.98574,40.647835,4.16,0.3,0.3
112.17502,40.64114,3.55,0.22,0.22
112.364136,40.634163,2.86,0.26,0.26
112.55382,40.626896,2.7,1.05,1.05
112.74296,40.61934,0.22,0.17,0.17
112.93205,40.61149,0.12,0.02,0.02
113.12136,40.603355,0.13,0.02,0.02
113.31074,40.594944,0.11,0.02,0.02
113.49967,40.586224,0.08,0.01,0.01
113.688866,40.57723,0.06,0.01,0.01
113.87793,40.56794,0.04,0,0
114.06698,40.55837,0.04,0,0
114.255936,40.548508,0.03,0,0
114.44498,40.538364,0.01,0,0
114.63363,40.52793,0.01,0,0
114.82252,40.517216,0,0,0
115.01134,40.506214,0,0,0
115.19999,40.494926,0.01,0,0
115.38871,40.48335,0.01,0,0
115.57725,40.471493,0.01,0,0
115.765755,40.459354,0.02,0,0
115.95418,40.44693,0.04,0,0
116.14265,40.43422,0.04,0,0
116.33089,40.42124,0.03,0,0
116.51918,40.407955,0.03,0,0
116.70737,40.394405,0.03,0,0
116.89538,40.380566,0.03,0,0
117.083305,40.36645,0.04,0,0
117.27128,40.352055,0.06,0,0
117.459175,40.33738,0.09,0,0
117.64694,40.322422,0.13,0,0
117.83457,40.30718,0,0.02,0.02
118.02216,40.291668,0,0.02,0.02
118.20962,40.275875,0,0.02,0.02
118.397026,40.259796,0,0.04,0.04
118.584335,40.243446,0,0.04,0.04
118.77152,40.22682,0,0.04,0.04
118.958664,40.20992,0,0.04,0.04
119.145645,40.192734,0,0.08,0.08
119.332565,40.17528,0,0.19,0.19
119.51935,40.157555,0,0.42,0.42
119.70605,40.13955,0.01,0.85,0.85
119.89262,40.121277,0.01,1.55,1.55
120.07904,40.102722,0.04,1.66,1.66
120.26541,40.083904,0.16,1.68,1.68
120.451645,40.064804,0.98,1.58,1.58
120.63772,40.045444,0.95,1.3,1.3
120.82378,40.0258,0.28,0.99,0.99
121.00962,40.005898,0.11,0.78,0.78
121.19536,39.98572,0.15,0.64,0.64
121.38099,39.965275,0.26,0.61,0.61
121.56646,39.94456,0.51,0.53,0.53
121.75186,39.923576,0.49,0.59,0.59
121.93711,39.90233,0.65,0.69,0.69
122.122185,39.88081,0.74,0.71,0.71
122.3072,39.85903,0.75,0.78,0.78
122.492035,39.836987,0.81,0.79,0.79
122.67673,40.83424,1.13,0.78,0.78
122.86125,40.83834,1.12,0.8,0.8
123.04564,40.842155,0.67,0.81,0.81
123.22997,40.845673,0.45,0.8,0.8
123.41411,40.848907,0.39,0.69,0.69
123.59806,40.851837,0.34,0.53,0.53
123.78191,40.854477,0.23,0.28,0.28
123.96557,40.856823,0.36,0.15,0.15
124.14908,40.858883,0.53,0.15,0.15
124.33246,40.860645,2.63,0.23,0.23
124.5157,40.862118,12.37,0.32,0.32
124.69878,40.863297,13.7,0.88,0.88
107.24365,40.864773,6.78,3.98,3.98
107.433716,40.865074,5.51,3.72,3.72
107.622986,40.86508,4.02,3.55,3.55
107.81287,40.86479,1.61,3.47,3.47
108.00256,40.864212,0.93,3.49,3.49
108.19214,40.863335,1.78,3.3,3.3
108.38214,40.86217,4.13,2.5,2.5
108.57193,40.86071,5.62,1.16,1.16
108.762024,40.85896,6.8,0.23,0.23
108.95209,40.85692,6.97,0.08,0.08
109.14249,40.854584,7.02,0.06,0.06
109.33148,40.851948,6.72,0.09,0.09
109.52194,40.84903,5.61,0.08,0.08
109.71127,40.845814,4.22,0,0
109.89914,40.8423,4.04,0,0
110.09065,40.83851,3.92,0,0
110.280464,40.83441,3.91,0,0
110.47022,40.830032,4.03,0.06,0.06
110.66057,40.82536,4.04,0.25,0.25
110.850876,40.820385,4.16,0.67,0.67
111.0408,40.815132,4.64,0.67,0.67
111.230515,40.809578,5.68,0.57,0.57
111.420654,40.803738,6.25,0.53,0.53
111.60998,40.79761,6,0.47,0.47
111.80005,40.791176,5.24,0.35,0.35
111.98968,40.78447,4.43,0.27,0.27
112.17934,40.777462,3.68,0.31,0.31
112.36943,40.770172,2.03,0.21,0.21
112.55872,40.76258,0.28,0.01,0.01
112.74852,40.754715,0.13,0.01,0.01
112.93819,40.746548,0.12,0.01,0.01
113.127815,40.7381,0.13,0.01,0.01
113.31736,40.72935,0.12,0.01,0.01
113.50705,40.72033,0.08,0.01,0.01
113.69634,40.71101,0.06,0.01,0.01
113.88585,40.701397,0.05,0,0
114.07516,40.691505,0.04,0,0
114.26462,40.68132,0.02,0,0
114.453865,40.670864,0.01,0,0
114.643005,40.6601,0.01,0,0
114.83234,40.64906,0,0,0
115.021416,40.637726,0,0,0
115.21061,40.626114,0,0,0
115.39968,40.61422,0.01,0,0
115.58855,40.602036,0.01,0,0
115.77747,40.589565,0.05,0,0
115.96628,40.576817,0.09,0,0
116.155014,40.563778,0.08,0,0
116.34376,40.550457,0.06,0,0
116.53243,40.53685,0.06,0,0
116.72092,40.52297,0.07,0,0
116.90939,40.508797,0.06,0,0
117.09775,40.494354,0.08,0,0
117.28597,40.479626,0.09,0,0
117.47426,40.46461,0.11,0,0
117.662346,40.449314,0,0.02,0.02
117.85039,40.43375,0,0.02,0.02
118.0383,40.417896,0,0.02,0.02
118.22622,40.401764,0,0.03,0.03
118.41396,40.38536,0,0.02,0.02
118.601616,40.368675,0,0.02,0.02
118.78924,40.351715,0,0.02,0.02
118.9767,40.33447,0,0.03,0.03
119.163994,40.316956,0,0.08,0.08
119.35136,40.299164,0,0.35,0.35
119.53849,40.2811,0,0.58,0.58
119.72551,40.26276,0.01,0.92,0.92
119.91245,40.24415,0.01,1.05,1.05
120.099236,40.225258,0.02,1.14,1.14
120.28601,40.20609,0.04,1.32,1.32
120.47257,40.186657,0.21,1.55,1.55
120.65908,40.166954,0.49,1.63,1.63
120.84539,40.146973,0.92,1.49,1.49
121.031685,40.12672,0.61,1.25,1.25
121.21773,40.106213,0.14,1,1
121.40375,40.085423,0.13,0.86,0.86
121.589584,40.064365,0.23,0.68,0.68
121.77533,40.043045,0.5,0.62,0.62
121.960915,40.021454,0.82,0.68,0.68
122.14638,39.99959,1.06,0.71,0.71
122.33167,39.97747,1.31,0.72,0.72
122.70189,40.977722,1.18,0.7,0.7
122.88679,40.981842,1.12,0.71,0.71
123.07156,40.98567,0.65,0.77,0.77
123.25621,40.989197,0.62,0.85,0.85
123.44068,40.99244,0.58,0.82,0.82
123.62499,40.995388,0.45,0.68,0.68
123.80918,40.998035,0.28,0.67,0.67
123.99315,41.000393,0.47,0.43,0.43
124.17708,41.002464,0.6,0.34,0.34
124.36075,41.004223,4.15,0.37,0.37
124.54431,41.0057,12.6,0.42,0.42
124.72769,41.00689,13.14,0.63,0.63
107.23819,41.008366,8.57,1.71,1.71
107.42822,41.00867,6.52,1.74,1.74
107.61838,41.008675,3.34,1.66,1.66
107.80841,41.008385,1.57,2.44,2.44
107.998566,41.007805,2.46,3.14,3.14
108.18857,41.006927,4.45,2.99,2.99
108.37863,41.005756,5.04,2.8,2.8
108.56906,41.00429,6.61,2.06,2.06
108.75934,41.002537,7.27,0.54,0.54
108.94983,41.00049,7.15,0.12,0.12
109.1402,40.99814,6.87,0.08,0.08
109.33002,40.995495,6.18,0.08,0.08
109.521515,40.992565,4.75,0,0
109.70926,40.989338,4.16,0,0
109.89914,40.98583,4.04,0,0
110.09065,40.98201,4.06,0,0
110.28255,40.9779,4.15,0.07,0.07
110.471886,40.973503,4.31,0.13,0.13
