FID,lon,lat,pm01
1705,121.50911,37.339325,12.85
1706,121.687904,37.320698,13.43
1707,121.86653,37.30181,16.41
1708,122.04506,37.28268,18.05
1709,122.22343,37.263294,16.22
1710,122.401726,37.243652,15.01
1711,122.579865,37.223755,12.83
1712,109.90512,38.12969,32.54
1713,110.09065,38.128056,27.75
1714,110.271965,38.12614,35.15
1715,110.45413,38.12396,35.94
1716,110.63735,38.121502,28.78
1717,110.81996,38.118767,18.77
1718,111.002495,38.115765,16.09
1719,111.18515,38.112476,14.26
1720,111.368454,38.108932,18
1721,111.55104,38.105106,19.9
1722,111.7337,38.10101,18.07
1723,111.91653,38.096645,22.34
1724,112.09947,38.09199,26.27
1725,112.28251,38.08709,27.18
1726,112.46506,38.081894,24.09
1727,112.64775,38.076435,24.56
1728,112.83041,38.07071,22.66
1729,113.013054,38.064697,17.3
1730,113.19574,38.05843,15.25
1731,113.37835,38.05188,20
1732,113.560844,38.045063,24.6
1733,113.7434,38.037975,25.58
1734,113.92586,38.03061,25.92
1735,114.10833,38.022987,23.11
1736,114.29072,38.01508,22.12
1737,114.473,38.00691,21.17
1738,114.655396,37.998474,14.38
1739,114.83765,37.989758,11.42
1740,115.01981,37.980778,8.53
1741,115.20203,37.971535,7.04
1742,115.38416,37.962017,6.97
1743,115.56627,37.952232,8.28
1744,115.74822,37.94217,9.3
1745,115.93016,37.931854,8.73
1746,116.11203,37.921265,14.54
1747,116.2938,37.910408,15.2
1748,116.47557,37.89928,7.89
1749,116.657265,37.887886,5.2
1750,116.83891,37.87623,4.19
1751,117.020355,37.864307,4.77
1752,117.20187,37.85212,9.39
1753,117.38329,37.839664,6.96
1754,117.56455,37.826942,5.58
1755,117.745834,37.813965,4.15
1756,117.927,37.800705,7.55
1757,118.10802,37.787197,8.3
1758,118.288994,37.773422,5.19
1759,118.46989,37.759388,2.62
1760,118.65073,37.745087,1.83
1761,118.831474,37.73052,1.82
1762,119.01211,37.7157,1.88
1763,119.192665,37.70061,1.98
1764,119.37311,37.68526,2.16
1765,119.55342,37.66965,2.31
1766,119.73372,37.653786,2.53
1767,119.913925,37.63766,2.46
1768,120.09394,37.621273,2.35
1769,120.273865,37.604626,7.88
1770,120.453804,37.587727,7.5
1771,120.63354,37.570564,7.13
1772,120.81316,37.55314,6.42
1773,120.99269,37.535473,7.97
1774,121.17208,37.51754,11.45
1775,121.35136,37.49935,12.95
1776,121.53059,37.48091,13.37
1777,121.70963,37.462215,16.03
1778,121.88863,37.44326,17.7
1779,122.067406,37.42406,16.4
1780,122.246155,37.40461,15.16
1781,122.42474,37.384903,13.28
1782,122.603195,37.36494,11.7
1783,109.89914,38.27355,35.35
1784,110.08623,38.2719,37.69
1785,110.27268,38.269978,39.18
1786,110.45413,38.26779,28.8
1787,110.63735,38.265324,20.1
1788,110.82115,38.262585,17.69
1789,111.00444,38.259567,14.98
1790,111.187454,38.256283,17.57
1791,111.370735,38.252712,19.34
1792,111.55406,38.248875,17.88
1793,111.73686,38.244766,21.02
1794,111.920204,38.240376,24.74
1795,112.10348,38.235725,26.47
1796,112.286446,38.23078,25.93
1797,112.46982,38.22557,24.86
1798,112.65285,38.220104,24.36
1799,112.83573,38.21435,18.58
1800,113.01876,38.208324,15.14
1801,113.20174,38.202026,19.03
1802,113.38478,38.195457,23.5
1803,113.56771,38.188614,24.26
1804,113.75051,38.181503,23.53
1805,113.93328,38.17412,21.5
1806,114.11619,38.16646,20.87
1807,114.29893,38.158527,20.33
1808,114.481575,38.15033,15.21
1809,114.66431,38.14186,12.51
1810,114.84683,38.13312,8.85
1811,115.02933,38.12411,6.61
1812,115.211845,38.114826,6.43
1813,115.39442,38.10527,7.47
1814,115.57675,38.09545,8.19
1815,115.759125,38.085365,7.66
1816,115.94139,38.075012,13.26
1817,116.1236,38.06438,14.11
1818,116.30575,38.053486,8.25
1819,116.487854,38.042313,5.36
1820,116.66989,38.03089,4.34
1821,116.85184,38.019184,5.95
1822,117.0337,38.00722,16.61
1823,117.21551,37.994987,8.45
1824,117.39718,37.98249,5.47
1825,117.578835,37.969727,4.35
1826,117.76046,37.9567,9.33
1827,117.94194,37.943394,8.85
1828,118.12335,37.929836,5.26
1829,118.30469,37.916016,2.73
1830,118.485916,37.901928,1.91
1831,118.667015,37.887573,1.87
1832,118.84816,37.87296,1.9
1833,119.02916,37.85808,1.96
1834,119.20996,37.84294,2.12
1835,119.390785,37.82754,2.22
1836,119.57141,37.811882,2.45
1837,119.75208,37.79596,2.42
1838,119.93247,37.779774,2.32
1839,120.112885,37.763332,9.2
1840,120.29317,37.746628,8
1841,120.47338,37.72966,7.07
1842,120.65341,37.71244,6.63
1843,120.83339,37.694965,8.11
1844,121.013214,37.677223,11.54
1845,121.19293,37.659233,12.99
1846,121.37263,37.640984,13.35
1847,121.552124,37.622475,14.9
1848,121.73155,37.603718,16.42
1849,121.91077,37.584705,16.24
1850,122.08994,37.565437,15.2
1851,122.26896,37.54591,14.06
1852,122.44788,37.526134,13.12
1853,122.62668,37.506104,12.87
1854,109.903076,38.417393,44.76
1855,110.08847,38.415737,44.91
1856,110.271965,38.41381,31.25
1857,110.454994,38.41162,19.8
1858,110.638885,38.409138,18.01
1859,110.82282,38.406384,15.35
1860,111.006195,38.403366,16.55
1861,111.189926,38.400066,18.82
1862,111.37344,38.39648,17.81
1863,111.55696,38.39264,19.96
1864,111.74058,38.388504,23.41
1865,111.923965,38.38411,25.38
1866,112.107475,38.37943,26.39
1867,112.29081,38.374477,26.08
1868,112.474335,38.369255,25.82
1869,112.65786,38.36376,20.75
1870,112.84118,38.35799,15.58
1871,113.0246,38.351936,18.96
1872,113.20791,38.345615,21.87
1873,113.39119,38.339024,22.09
1874,113.5744,38.33216,21.47
1875,113.75781,38.32502,19.61
1876,113.94084,38.317608,19.45
1877,114.12398,38.30992,18.91
1878,114.30717,38.301968,14.99
1879,114.49017,38.293736,13.07
1880,114.67312,38.285236,9.63
1881,114.856155,38.276463,6.6
1882,115.03894,38.26742,6.08
1883,115.22192,38.25811,6.72
1884,115.40476,38.248524,7.26
1885,115.587425,38.238667,6.91
1886,115.7701,38.228542,10.94
1887,115.9527,38.21814,12.17
1888,116.13527,38.207478,8.27
1889,116.31777,38.196545,6.02
1890,116.500206,38.18534,4.23
1891,116.682495,38.173866,5.72
1892,116.86479,38.162125,15.94
1893,117.04707,38.15012,8.14
1894,117.2292,38.137844,5.27
1895,117.41127,38.125305,4.45
1896,117.59325,38.11249,9.33
1897,117.77515,38.09942,8.76
1898,117.956955,38.08608,5.26
1899,118.13876,38.072464,2.87
1900,118.32037,38.058594,2
1901,118.50197,38.044456,1.94
1902,118.683426,38.030056,1.94
1903,118.86487,38.015385,1.97
1904,119.046165,38.000454,2.1
1905,119.22738,37.98526,2.16
1906,119.40848,37.96981,2.33
1907,119.58945,37.954094,2.35
1908,119.77042,37.93811,2.34
1909,119.95126,37.921875,10.93
1910,120.13194,37.905373,8.84
1911,120.31256,37.88861,7.69
1912,120.49309,37.871582,7.05
1913,120.673416,37.854305,8.28
1914,120.85379,37.836765,11.46
1915,121.033936,37.818966,12.78
1916,121.21397,37.800915,13.23
1917,121.39389,37.782597,14.78
1918,121.573784,37.764027,15.08
1919,121.7535,37.745205,15.65
1920,121.93307,37.72612,14.95
1921,122.11256,37.70678,14.48
1922,122.29191,37.68719,13.43
1923,122.471146,37.66734,12.97
1924,122.6502,37.647247,13.68
1925,109.90109,38.561226,47.04
1926,110.09065,38.55957,33.97
1927,110.27124,38.557636,19.98
1928,110.457565,38.555424,18.42
1929,110.64041,38.55295,16.25
1930,110.824005,38.550182,15.76
1931,111.00794,38.547146,17.88
1932,111.19223,38.543835,17.81
1933,111.37587,38.540237,19.41
1934,111.559845,38.53638,21.48
1935,111.74361,38.532246,23.81
1936,111.92783,38.52782,26.29
1937,112.11156,38.52313,31.1
1938,112.29542,38.518166,28.48
1939,112.47915,38.512924,24.68
1940,112.66279,38.507404,17.49
1941,112.84662,38.501606,19.38
1942,113.03048,38.495537,23.4
1943,113.21425,38.48919,23.29
1944,113.397766,38.48259,20.57
1945,113.581245,38.47569,18.34
1946,113.764786,38.46852,18.19
1947,113.94844,38.461086,17.69
1948,114.13186,38.453373,14.31
1949,114.31543,38.445393,12.64
1950,114.498764,38.437134,9.93
1951,114.68212,38.428604,6.99
1952,114.865425,38.419796,5.9
1953,115.04858,38.41072,6.11
1954,115.23196,38.40138,6.34
1955,115.41501,38.391758,6.24
1956,115.598114,38.381866,9.08
1957,115.781136,38.371704,10.2
1958,115.96418,38.36127,7.66
1959,116.14708,38.350567,5.77
1960,116.329834,38.3396,3.89
1961,116.51259,38.328354,4.99
1962,116.695335,38.316837,13.43
1963,116.87792,38.30505,7.67
1964,117.06056,38.293,5.03
1965,117.24297,38.280685,4.47
1966,117.4254,38.268097,8.53
1967,117.60773,38.25524,8.35
1968,117.78995,38.242123,5.37
1969,117.97216,38.228733,3.1
1970,118.154236,38.215073,2.13
1971,118.33621,38.201153,2.02
1972,118.51812,38.186966,2.01
1973,118.7,38.172516,2.02
1974,118.88174,38.157795,2.1
1975,119.06335,38.14282,2.16
1976,119.244865,38.127567,2.22
1977,119.426346,38.11206,2.27
1978,119.60767,38.096287,2.35
1979,119.78891,38.080246,11.71
1980,119.97008,38.063953,10.51
1981,120.15111,38.047398,9.03
1982,120.33212,38.030575,7.91
1983,120.512856,38.013493,8.61
1984,120.69363,37.996147,11.24
1985,120.87428,37.978546,12.41
1986,121.054756,37.960686,13.01
1987,121.23511,37.94257,15.13
1988,121.41541,37.92419,15.18
1989,121.59555,37.905552,14.53
1990,121.77558,37.886665,14.68
1991,121.95555,37.867508,14.28
1992,122.13532,37.848114,13.93
1993,122.31502,37.82845,12.98
1994,122.49454,37.808533,17.41
1995,109.90109,38.70338,40.43
1996,110.09065,38.701447,21.97
1997,110.271965,38.69923,19.09
1998,110.45714,38.69673,16.64
1999,110.64133,38.693966,16.01
2000,110.82614,38.690918,17.62
2001,111.01027,38.687595,18.29
2002,111.19436,38.683987,20.05
2003,111.37871,38.680115,20.93
2004,111.56298,38.675953,23.08
2005,111.7472,38.671528,26.21
2006,111.93158,38.66682,33.44
2007,112.11572,38.66183,30.7
2008,112.29959,38.65657,27.73
2009,112.48389,38.65103,20.94
2010,112.668,38.645218,19.98
2011,112.85218,38.63913,25.64
2012,113.036285,38.632767,25.98
2013,113.22033,38.626118,21.13
2014,113.40439,38.61921,18.48
2015,113.58807,38.61202,17.48
2016,113.77222,38.604553,16.72
2017,113.955925,38.596813,13.58
2018,114.13991,38.588802,12.12
2019,114.32359,38.58051,9.84
2020,114.50737,38.571953,7.57
2021,114.69115,38.56312,5.89
2022,114.87476,38.55401,5.72
2023,115.058426,38.544624,5.58
2024,115.24191,38.534977,5.56
2025,115.42542,38.525047,7.69
2026,115.60889,38.51485,8.62
2027,115.79221,38.50438,6.84
2028,115.97557,38.493645,5.28
2029,116.158745,38.482628,3.57
2030,116.341934,38.471348,4.24
2031,116.52511,38.459793,10.81
2032,116.70818,38.44797,7.32
2033,116.89117,38.435875,4.83
2034,117.07399,38.423515,4.39
2035,117.256775,38.41088,7.68
2036,117.43955,38.39798,7.86
2037,117.62224,38.38481,5.53
2038,117.80485,38.371376,3.38
2039,117.98734,38.357674,2.35
2040,118.16982,38.3437,2.12
2041,118.35213,38.329464,2.1
2042,118.53436,38.31496,2.1
2043,118.71655,38.30019,2.12
2044,118.89862,38.285156,2.2
2045,119.08059,38.26985,2.19
2046,119.26245,38.25429,2.23
2047,119.4443,38.23846,2.34
2048,119.62597,38.222366,12.67
2049,119.80753,38.206013,11.57
2050,119.98904,38.189396,10.2
2051,120.17041,38.172516,9.01
2052,120.35164,38.155376,9.14
2053,120.53283,38.13797,11.04
2054,120.713905,38.120316,12.11
2055,120.894905,38.102386,12.71
2056,121.0757,38.084206,14.64
2057,121.25641,38.06576,14.8
2058,121.436966,38.047066,14.06
2059,121.61746,38.028107,14.41
2060,121.79783,38.008892,14.06
2061,121.978035,37.989418,14.28
2062,122.15824,37.969685,13.45
2063,122.33823,37.949707,15.88
2064,122.51807,37.929462,17.63
2065,109.90512,38.84524,24.26
2066,110.09065,38.84302,19.81
2067,110.274826,38.840523,17.51
2068,110.45799,38.83774,16.27
2069,110.64255,38.83467,17.07
2070,110.8278,38.831345,19.03
2071,111.01201,38.82772,23.26
2072,111.196815,38.823837,21.5
2073,111.38126,38.819664,23.09
2074,111.565735,38.815212,25.79
2075,111.75056,38.81049,32.13
2076,111.93513,38.80548,31.41
2077,112.119606,38.800205,28.76
2078,112.3041,38.794647,24.06
2079,112.48877,38.788815,20.85
2080,112.67328,38.782703,25.85
2081,112.857735,38.77632,26.61
2082,113.04208,38.76965,21.41
2083,113.226585,38.762714,19.2
2084,113.41088,38.755493,17.73
2085,113.59511,38.748005,16
2086,113.77948,38.74024,13.12
2087,113.96374,38.732197,11.59
2088,114.147896,38.72388,10
2089,114.332016,38.71529,8.19
2090,114.5161,38.70643,6.43
2091,114.70016,38.69728,5.56
2092,114.88423,38.68787,5.2
2093,115.06818,38.678177,5.11
2094,115.252,38.66822,6.65
2095,115.43589,38.657986,7.54
2096,115.61971,38.64748,6.19
2097,115.80337,38.6367,4.88
2098,115.987045,38.62565,3.32
2099,116.1707,38.614326,3.61
2100,116.354164,38.602734,8.39
2101,116.53766,38.590866,6.7
2102,116.72109,38.57873,4.68
2103,116.904335,38.56632,4.25
2104,117.087654,38.55365,6.88
2105,117.27082,38.5407,7.41
2106,117.453835,38.527485,5.75
2107,117.63687,38.514,3.73
2108,117.819824,38.500248,2.64
2109,118.002686,38.48623,2.29
2110,118.185425,38.471943,2.19
2111,118.36814,38.45739,2.19
2112,118.55068,38.442566,2.17
2113,118.73317,38.427475,2.22
2114,118.91563,38.412125,2.22
2115,119.09797,38.3965,2.25
2116,119.280174,38.38062,2.34
2117,119.462265,38.364468,12.65
2118,119.64427,38.348064,11.83
2119,119.82626,38.331387,11.28
2120,120.00806,38.314445,10.39
2121,120.18975,38.29724,9.74
2122,120.37137,38.27978,10.57
2123,120.55287,38.262054,11.79
2124,120.73421,38.24407,12.44
2125,120.915535,38.225826,14.19
2126,121.09674,38.20731,14.45
2127,121.27776,38.188553,13.94
2128,121.45871,38.169525,13.93
2129,121.63949,38.150238,14.02
2130,121.820206,38.1307,14.11
2131,122.00079,38.110905,14.17
2132,122.18123,38.09085,14.58
2133,122.36149,38.070538,17.81
2134,122.541756,38.049976,19.11
2135,109.90512,38.989033,27.47
2136,110.08847,38.986794,25.03
2137,110.27411,38.98429,20.53
2138,110.4597,38.981495,17.43
2139,110.64407,38.97842,18.44
2140,110.82898,38.975075,22.68
2141,111.01395,38.971455,22.5
2142,111.19894,38.967545,22.71
2143,111.38353,38.963364,25.08
2144,111.568855,38.958897,30.7
2145,111.75391,38.954147,31.03
2146,111.939064,38.949135,30.48
2147,112.12385,38.943836,26.82
2148,112.30851,38.93826,23.99
2149,112.49356,38.9324,24.27
2150,112.67825,38.92627,25.83
2151,112.863075,38.919857,21.53
2152,113.04813,38.91317,19.41
2153,113.23271,38.906204,18.36
2154,113.41736,38.898964,16.35
2155,113.60213,38.89145,12.94
2156,113.78662,38.883656,11.48
2157,113.97134,38.875587,10.14
2158,114.155914,38.86723,9.28
2159,114.340324,38.858616,8.25
2160,114.52485,38.84972,6.1
2161,114.70932,38.84054,5.07
2162,114.89369,38.831097,4.89
2163,115.07791,38.82137,6.03
2164,115.26217,38.81138,6.9
2165,115.446365,38.801105,5.81
2166,115.63055,38.79056,4.67
2167,115.81457,38.779747,3.26
2168,115.99862,38.768654,3.09
2169,116.18248,38.757294,6.7
2170,116.36649,38.745655,6.17
2171,116.55024,38.73375,4.58
2172,116.73403,38.72157,4.09
2173,116.91762,38.709118,6.06
2174,117.10123,38.696396,6.98
2175,117.28481,38.683407,5.9
2176,117.468216,38.67014,4.08
2177,117.651535,38.65661,3
2178,117.83489,38.642807,2.54
2179,118.01805,38.628742,2.34
2180,118.20115,38.614407,2.29
2181,118.38418,38.5998,2.24
2182,118.56713,38.584927,2.21
2183,118.750015,38.56978,2.23
2184,118.932755,38.55438,2.29
2185,119.1154,38.538704,2.38
2186,119.29799,38.522762,13.32
2187,119.48042,38.506554,12.03
2188,119.66274,38.49008,11.81
2189,119.845055,38.47335,12.56
2190,120.02724,38.456352,11.28
2191,120.20927,38.439087,10.43
2192,120.39119,38.421566,11.24
2193,120.57301,38.403778,12.1
2194,120.75474,38.385727,13.32
2195,120.9364,38.367416,13.97
2196,121.11786,38.348846,13.9
2197,121.29921,38.330017,13.9
2198,121.48047,38.31093,14.41
2199,121.66168,38.291576,14.24
2200,121.84264,38.27197,14.91
2201,122.0236,38.2521,14.38
2202,122.20437,38.231976,16.12
2203,122.38499,38.2116,19.73
2204,122.56553,38.19096,18.26
2205,109.90512,39.1328,36.68
2206,110.09279,39.130566,30.74
2207,110.275536,39.128044,18.43
2208,110.46055,39.125244,18.44
2209,110.64529,39.12217,20.98
2210,110.8304,39.118797,22.06
2211,111.01607,39.11516,22.06
2212,111.201706,39.111244,24.23
2213,111.386635,39.107037,28.86
2214,111.57209,39.10256,30.15
2215,111.75725,39.097797,32.1
2216,111.9426,39.092766,31.38
2217,112.1279,39.08745,29.37
2218,112.313,39.081852,23.5
2219,112.4985,39.07597,23.46
2220,112.68358,39.06982,20.37
2221,112.86888,39.06338,19.19
2222,113.0539,39.056675,18.35
2223,113.23912,39.049683,17.25
2224,113.42406,39.042423,14.07
2225,113.60891,39.034866,12.05
2226,113.79406,39.02705,10.64
2227,113.97907,39.01895,10.4
2228,114.16387,39.01058,10.17
2229,114.34885,39.00192,8.87
2230,114.53363,38.992996,5.64
2231,114.71846,38.983788,4.91
2232,114.90321,38.974304,5.67
2233,115.087814,38.964546,6.52
2234,115.2724,38.954514,5.61
2235,115.45697,38.944206,4.48
2236,115.641464,38.933624,3.3
2237,115.82588,38.922775,2.78
2238,116.01028,38.91164,4.44
2239,116.19448,38.90024,5.02
2240,116.37874,38.88856,4.34
2241,116.562836,38.876614,3.92
2242,116.74704,38.86439,5.39
2243,116.93113,38.851902,6.49
2244,117.114975,38.83913,5.94
2245,117.29891,38.82609,4.45
2246,117.48265,38.812782,3.36
2247,117.6664,38.799202,2.87
2248,117.85004,38.785355,2.56
2249,118.03356,38.771236,2.42
2250,118.217,38.75684,2.36
2251,118.40039,38.742188,2.27
2252,118.58365,38.72726,2.19
2253,118.76684,38.71207,2.28
2254,118.95,38.6966,2.42
2255,119.13291,38.680878,21.16
2256,119.31587,38.664875,14.43
2257,119.49866,38.648613,12.68
2258,119.68134,38.63209,14.4
2259,119.86399,38.6153,12.24
2260,120.04642,38.598236,10.8
2261,120.22884,38.580917,10.98
2262,120.41116,38.563328,11.76
2263,120.59328,38.545483,12.49
2264,120.77538,38.52737,13.45
2265,120.95726,38.509,13.72
2266,121.139145,38.490356,13.76
2267,121.32083,38.471462,14.79
2268,121.502464,38.452305,14.75
2269,121.68392,38.43288,15.3
2270,121.8653,38.41321,15.29
2271,122.04648,38.393272,15.51
2272,122.22757,38.37308,19
2273,122.40856,38.35263,18.61
2274,122.58939,38.33192,18.01
2275,109.90512,39.27656,36.54
2276,110.09279,39.27431,36.32
2277,110.275536,39.271786,21.92
2278,110.46055,39.268974,18.63
2279,110.6465,39.26588,20.53
2280,110.83205,39.262512,22.62
2281,111.0178,39.258854,23.05
2282,111.20366,39.25492,23.2
2283,111.38946,39.250713,27.64
2284,111.57508,39.246212,32.49
2285,111.76081,39.241432,35
2286,111.946625,39.236378,35.68
2287,112.132126,39.231045,33.99
2288,112.31765,39.22542,24.41
2289,112.50335,39.219532,21.69
2290,112.68883,39.21335,19.24
2291,112.8744,39.2069,18.69
2292,113.05992,39.200165,18.4
2293,113.24546,39.19315,17.82
2294,113.430855,39.185852,15.31
2295,113.61612,39.178284,13.31
2296,113.80154,39.17043,12
2297,113.986786,39.162304,11.23
2298,114.172134,39.1539,11.67
2299,114.357346,39.14521,11.24
2300,114.54253,39.136257,8.34
2301,114.72767,39.127018,5.37
2302,114.912674,39.1175,5.62
2303,115.097664,39.107708,6.38
2304,115.28272,39.097645,5.51
2305,115.46763,39.0873,4.42
2306,115.652435,39.076683,3.46
2307,115.83718,39.06579,2.95
2308,116.02191,39.054615,4.67
2309,116.20653,39.04317,5.09
2310,116.39114,39.031452,4.06
2311,116.57573,39.01946,3.74
2312,116.76017,39.007202,4.82
2313,116.944534,38.99466,5.95
2314,117.128746,38.98185,5.8
2315,117.313034,38.96876,4.76
2316,117.49719,38.955406,3.69
2317,117.68125,38.941784,3.19
2318,117.865295,38.927883,2.85
2319,118.049065,38.91371,2.63
2320,118.23295,38.899277,2.48
2321,118.41665,38.884563,2.36
2322,118.60029,38.869576,2.23
2323,118.78378,38.85434,2.26
2324,118.967255,38.83882,2.44
2325,119.15058,38.823036,29.67
2326,119.333786,38.806984,17.6
2327,119.51701,38.790665,15.06
2328,119.700005,38.77408,16.02
2329,119.88299,38.757225,13.39
2330,120.06583,38.74011,10.79
2331,120.24857,38.72273,10.96
2332,120.43116,38.705074,11.76
2333,120.613655,38.68716,12.17
2334,120.79606,38.668987,12.74
2335,120.978355,38.65055,13.59
2336,121.16053,38.631847,13.68
2337,121.34251,38.61289,14.17
2338,121.524506,38.59367,15.25
2339,121.706245,38.574173,15.1
2340,121.88797,38.554432,16.68
2341,122.069595,38.53443,16.05
2342,122.25098,38.514156,17.6
2343,122.43228,38.49364,18.03
2344,122.61349,38.47286,18.26
2345,109.90512,39.418053,35.95
2346,110.08847,39.415516,27.13
2347,110.275536,39.412697,18.95
2348,110.46182,39.409588,19.71
2349,110.64801,39.406208,22.34
2350,110.83416,39.402542,24.12
2351,111.020294,39.398594,23.16
2352,111.2061,39.394363,26.81
2353,111.39213,39.389854,42.02
2354,111.57818,39.38506,42.12
2355,111.764145,39.379986,44.58
2356,111.95044,39.37463,45.31
2357,112.13616,39.36899,27.62
2358,112.32212,39.363075,20.17
2359,112.50812,39.35687,17.79
2360,112.69406,39.350395,17.59
2361,112.87998,39.343636,18.11
2362,113.065865,39.336597,18.67
2363,113.25173,39.32928,16.98
2364,113.43741,39.32168,14.31
2365,113.62337,39.313805,13.17
2366,113.808945,39.30564,12.15
2367,113.994736,39.297203,12.51
2368,114.1803,39.288498,12.64
2369,114.365746,39.2795,11.59
2370,114.5514,39.27023,7.34
2371,114.73694,39.26068,5.58
2372,114.922356,39.25085,6.21
2373,115.1078,39.24075,5.38
2374,115.292984,39.230373,4.5
2375,115.47833,39.219715,3.93
2376,115.66355,39.208782,3.65
2377,115.84865,39.197575,8.39
2378,116.033714,39.18609,8.84
2379,116.21874,39.174328,4.23
2380,116.40368,39.162296,3.47
2381,116.58854,39.149982,4.31
2382,116.77332,39.1374,5.44
2383,116.95808,39.124546,5.58
2384,117.14271,39.111412,4.92
2385,117.32729,39.098015,3.97
2386,117.51176,39.08434,3.47
2387,117.69621,39.07039,3.15
2388,117.880486,39.056168,2.88
2389,118.06473,39.041683,2.63
2390,118.24892,39.026913,2.48
2391,118.43297,39.011883,2.33
2392,118.61699,38.996586,2.31
2393,118.800835,38.98101,2.47
2394,118.984634,38.96517,12.93
2395,119.16835,38.949062,14
2396,119.35192,38.932693,14.73
2397,119.535416,38.916042,16.65
2398,119.71882,38.899136,15.35
2399,119.90207,38.88195,12.33
2400,120.085266,38.864513,10.92
2401,120.268364,38.846798,11.33
2402,120.4513,38.828827,11.89
2403,120.634125,38.81059,12.14
2404,120.81688,38.792084,12.95
2405,120.99951,38.773315,13.5
2406,121.18204,38.75429,13.91
2407,121.3644,38.734997,15.12
2408,121.54671,38.715435,16.03
2409,121.7288,38.695625,16.69
2410,121.9108,38.675556,16.55
2411,122.09272,38.655216,16.62
2412,122.27449,38.634624,19.23
2413,122.45615,38.61377,18.77
2414,122.63761,38.592655,19.67
2415,109.90109,39.559227,30.38
2416,110.08847,39.556393,22.67
2417,110.276245,39.553288,20.04
2418,110.46182,39.54989,21.99
2419,110.649216,39.546207,23.23
2420,110.83603,39.542255,22.43
2421,111.02202,39.538006,25.44
2422,111.20853,39.533474,39.6
2423,111.39522,39.528664,40.6
2424,111.58165,39.523575,44.04
2425,111.76791,39.518196,46.27
2426,111.954346,39.512543,31.4
2427,112.14074,39.5066,21.16
2428,112.32667,39.50038,17.36
2429,112.51318,39.493874,17.19
2430,112.69929,39.487095,17.38
2431,112.88561,39.48003,20.11
2432,113.07199,39.472683,18.92
2433,113.25811,39.465057,16.18
2434,113.44424,39.457153,14.35
2435,113.63049,39.448967,13.13
2436,113.816444,39.4405,12.98
2437,114.00248,39.431755,13.28
2438,114.18849,39.422726,13.16
2439,114.37444,39.41343,10.65
2440,114.56047,39.403847,6.46
2441,114.746155,39.393986,5.97
2442,114.93189,39.38385,5.23
2443,115.11765,39.37343,4.45
2444,115.30338,39.362736,3.92
2445,115.48905,39.351753,3.75
2446,115.674614,39.340504,16.87
2447,115.86014,39.328987,14.32
2448,116.04556,39.31719,4.88
2449,116.230934,39.305103,3.15
2450,116.41625,39.292763,3.84
2451,116.60145,39.280125,4.88
2452,116.78663,39.267223,5.32
2453,116.97171,39.254047,4.89
2454,117.15671,39.2406,4.12
2455,117.341606,39.22688,3.66
2456,117.526505,39.212875,3.37
2457,117.71119,39.198612,3.15
2458,117.89596,39.184067,2.91
2459,118.08049,39.16925,2.7
2460,118.265015,39.154163,2.47
2461,118.449394,39.138817,2.44
2462,118.63382,39.123188,2.56
2463,118.81798,39.10729,6.6
2464,119.00211,39.09113,7.82
2465,119.186165,39.074696,9.89
2466,119.37011,39.057983,12.95
2467,119.55398,39.041023,15.04
2468,119.73772,39.023777,13.98
2469,119.92128,39.00627,12.31
2470,120.104866,38.988506,11.37
2471,120.288216,38.97047,11.37
2472,120.47158,38.95216,11.65
2473,120.6547,38.93359,12.46
2474,120.83784,38.91476,13.11
2475,121.020775,38.895664,13.97
2476,121.203674,38.8763,14.71
2477,121.38632,38.85669,16.43
2478,121.56896,38.836803,17.15
2479,121.7514,38.81666,17.32
2480,121.93379,38.79625,17.16
2481,122.11604,38.77558,19.4
2482,122.29816,38.754665,19.39
2483,122.48008,38.73347,18.62
2484,109.90109,39.702927,24.15
2485,110.09692,39.70009,20.49
2486,110.276955,39.696968,22.3
2487,110.46436,39.69356,23.05
2488,110.65072,39.68986,22.31
2489,110.837204,39.685883,24.93
2490,111.024506,39.681625,36.32
2491,111.21111,39.677082,38.72
2492,111.397316,39.672256,41.63
2493,111.58424,39.667137,44.57
2494,111.77112,39.66175,33.72
2495,111.95775,39.65608,24.44
2496,112.14475,39.650116,18.61
2497,112.33129,39.643864,17.53
2498,112.51808,39.63734,17.6
2499,112.704796,39.630535,19.96
2500,112.89137,39.62345,21.18
2501,113.07797,39.616077,18.37
2502,113.26459,39.60842,16.35
2503,113.45111,39.6005,14.68
2504,113.63755,39.59227,14.11
2505,113.82393,39.58378,14.08
2506,114.0103,39.575,14.25
2507,114.196754,39.565945,13.47
2508,114.38307,39.556602,9.36
2509,114.56948,39.54699,6
2510,114.75547,39.537098,5.12
2511,114.94162,39.52692,4.35
2512,115.12782,39.516464,3.83
2513,115.31379,39.50573,3.53
2514,115.499794,39.49472,14.01
2515,115.68586,39.483437,18.75
2516,115.8716,39.471867,7.59
2517,116.05745,39.460022,3.13
2518,116.243195,39.4479,3.39
2519,116.42883,39.43551,4.28
2520,116.61441,39.42284,4.97
2521,116.79988,39.40989,4.77
2522,116.98534,39.396664,4.21
2523,117.17072,39.383163,3.75
2524,117.356,39.36939,3.54
2525,117.54122,39.35535,3.39
2526,117.72635,39.34103,3.19
2527,117.91141,39.326435,2.99
2528,118.09637,39.31157,2.76
