lon,lat,pm01,pm02
107.27704,39.998795,24.22,24.22
107.464325,40.000233,23.95,23.95
107.65164,40.00138,21.34,21.34
107.83896,40.00225,19.13,19.13
108.02661,40.00284,17.6,17.6
108.213806,40.003128,14.33,14.33
108.40173,40.003136,12.13,12.13
108.58945,40.002853,11.99,11.99
108.77667,40.00229,12.57,12.57
108.96411,40.00143,13.9,13.9
109.15213,40.000294,14.73,14.73
109.33942,39.998867,18.75,18.75
109.52646,39.997147,25.54,25.54
109.71265,39.99515,30.05,30.05
109.90723,39.992863,29.77,29.77
110.09279,39.990284,30.95,30.95
110.278366,39.98743,24.4,24.4
110.46646,39.984276,21.98,21.98
110.652824,39.980846,23.69,23.69
110.84047,39.977127,31.05,31.05
111.02812,39.973114,36.08,36.08
111.21563,39.96883,38.07,38.07
111.403465,39.964252,38.89,38.89
111.59053,39.95939,34.38,34.38
111.77828,39.954247,43.52,43.52
111.96573,39.948807,32.78,32.78
112.15323,39.94309,25.82,25.82
112.340675,39.93709,21.29,21.29
112.52817,39.9308,21.03,21.03
112.71563,39.92423,21.68,21.68
112.90293,39.917377,21.69,21.69
113.090096,39.910233,20.01,20.01
113.27752,39.902813,19.77,19.77
113.46487,39.895103,18.51,18.51
113.652054,39.88711,17.34,17.34
113.83931,39.87883,16.22,16.22
114.02633,39.870285,15.79,15.79
114.21343,39.861443,15.44,15.44
114.40047,39.852314,13.47,13.47
114.587494,39.84292,7.1,7.1
114.77443,39.833233,4.12,4.12
114.96124,39.82327,3.6,3.6
115.14811,39.813026,3.14,3.14
115.33488,39.802494,5.29,5.29
115.5217,39.79168,11.61,11.61
115.70833,39.78059,11.78,11.78
115.89482,39.76922,5.62,5.62
116.08145,39.75758,3.46,3.46
116.26785,39.745644,3.5,3.5
116.454216,39.73344,3.97,3.97
116.6406,39.72096,4.32,4.32
116.8268,39.708187,4.12,4.12
117.012886,39.695156,3.66,3.66
117.19915,39.68184,3.41,3.41
117.38507,39.668247,3.4,3.4
117.57104,39.654373,3.5,3.5
117.75682,39.640236,3.25,3.25
117.94261,39.6258,3.03,3.03
118.128235,39.61111,2.73,2.73
118.31386,39.59614,2.67,2.67
118.499374,39.58089,8.36,8.36
118.68469,39.565376,6.66,6.66
118.870026,39.549583,3.67,3.67
119.05519,39.53352,3.84,3.84
119.24032,39.51718,4.96,4.96
119.42528,39.500572,7.08,7.08
119.61017,39.48369,10.28,10.28
119.794975,39.46654,12.18,12.18
119.97962,39.449127,12.84,12.84
120.164215,39.43143,12.92,12.92
120.348724,39.413467,12.43,12.43
120.533,39.39524,12.38,12.38
120.71723,39.376747,12.92,12.92
120.90135,39.357986,14.35,14.35
121.085365,39.338955,15.28,15.28
121.269226,39.319656,19.5,19.5
121.45299,39.3001,24.78,24.78
121.6366,39.280262,24.48,24.48
121.82011,39.260174,20.88,20.88
122.0035,39.23982,18.45,18.45
122.18669,39.219196,18.22,18.22
122.369835,39.198315,23.11,23.11
122.55279,39.177166,48.73,48.73
122.73564,39.155758,41.28,41.28
122.91836,39.134094,27.42,27.42
123.1009,40.11653,17.8,17.8
123.283394,40.120564,15.02,15.02
123.46562,40.124317,13.88,13.88
123.647804,40.127773,14.57,14.57
123.82981,40.130936,18.05,18.05
124.011665,40.133827,24.3,24.3
124.19337,40.13642,35.96,35.96
124.37491,40.13872,41.11,41.11
124.55627,40.14075,35.66,35.66
107.27142,40.14393,24.83,24.83
107.45932,40.14508,22.72,22.72
107.64722,40.145958,21.09,21.09
107.8349,40.146526,19.64,19.64
108.022644,40.146835,16.64,16.64
108.21063,40.14683,13.62,13.62
108.39856,40.146553,13.56,13.56
108.58624,40.145985,14.16,14.16
108.774414,40.145123,14.66,14.66
108.96222,40.14398,14.56,14.56
109.150055,40.14254,17.55,17.55
109.33826,40.14083,23.59,23.59
109.525635,40.138813,35.18,35.18
109.71539,40.13652,46.79,46.79
109.89914,40.13394,48.9,48.9
110.09065,40.13107,29.53,29.53
110.27907,40.127907,24.18,24.18
110.4673,40.124466,22.85,22.85
110.65462,40.120735,29.26,29.26
110.842094,40.116714,38.76,38.76
111.030594,40.112404,36.92,36.92
111.21788,40.10782,35.62,35.62
111.40625,40.102932,31.82,31.82
111.59385,40.097767,42.81,42.81
111.78169,40.09231,41.18,41.18
111.96991,40.08658,31.51,31.51
112.15749,40.080555,24.46,24.46
112.34535,40.074245,21.64,21.64
112.533356,40.06765,21.7,21.7
112.72089,40.060764,22.37,22.37
112.90865,40.053604,18.84,18.84
113.0963,40.046154,18.57,18.57
113.28402,40.038406,17.17,17.17
113.4717,40.030403,17.79,17.79
113.65929,40.022095,17.99,17.99
113.8469,40.01351,17.9,17.9
114.03439,40.00464,17.88,17.88
114.22183,39.99548,18.17,18.17
114.40918,39.986046,13.22,13.22
114.59662,39.97633,4.89,4.89
114.78385,39.966324,3.7,3.7
114.971146,39.956043,3.12,3.12
115.15842,39.945473,4.1,4.1
115.34552,39.934628,8.38,8.38
115.53269,39.923496,12.34,12.34
115.71965,39.912086,7.79,7.79
115.90662,39.9004,4.31,4.31
116.09349,39.88843,3.55,3.55
116.28033,39.87618,3.67,3.67
116.46706,39.863655,4,4
116.65391,39.850845,3.94,3.94
116.8404,39.837753,3.61,3.61
117.02692,39.82439,3.3,3.3
117.21342,39.810753,3.16,3.16
117.39961,39.79683,3.28,3.28
117.585976,39.782642,3.27,3.27
117.77222,39.76817,3.17,3.17
117.95841,39.753418,2.88,2.88
118.14433,39.7384,2.79,2.79
118.3303,39.723095,8.09,8.09
118.516136,39.70752,4.59,4.59
118.70189,39.69167,2.04,2.04
118.88757,39.675552,2.05,2.05
119.073074,39.659153,2.67,2.67
119.258545,39.642487,3.65,3.65
119.443924,39.62555,6.2,6.2
119.629135,39.60834,11.4,11.4
119.81425,39.59085,14.79,14.79
119.999306,39.573105,14.74,14.74
120.18423,39.555084,13.86,13.86
120.36903,39.53679,13.15,13.15
120.55375,39.518227,12.5,12.5
120.73831,39.499405,15.53,15.53
120.922745,39.4803,27.43,27.43
121.10714,39.460934,23.99,23.99
121.291306,39.441303,23.95,23.95
121.47544,39.421406,24.1,24.1
121.65939,39.40125,22.45,22.45
121.84326,39.38082,19.85,19.85
122.02696,39.36013,19.05,19.05
122.21055,39.33917,20.91,20.91
122.393974,39.317955,43.54,43.54
122.57729,39.296474,41.6,41.6
122.76052,39.27473,35.49,35.49
123.12647,40.260117,21.92,21.92
123.30923,40.264156,16.79,16.79
123.49184,40.267918,13.48,13.48
123.67431,40.27139,15.64,15.64
123.85664,40.274567,19.36,19.36
124.03883,40.277462,33.37,33.37
124.22086,40.280064,43.57,43.57
124.40272,40.28238,44.57,44.57
124.58447,40.284405,33.76,33.76
107.2659,40.2876,23,23
107.45416,40.28875,22.76,22.76
107.64215,40.28963,22.15,22.15
107.830475,40.29022,19.83,19.83
108.0188,40.290512,19.51,19.51
108.207245,40.29052,18.35,18.35
108.39514,40.290234,16.4,16.4
108.583496,40.28966,15.14,15.14
108.77188,40.288803,14.76,14.76
108.96033,40.28765,16.86,16.86
109.14844,40.286213,21.96,21.96
109.33618,40.284496,34.82,34.82
109.52521,40.282467,49.17,49.17
109.71469,40.28017,49.6,49.6
109.89914,40.277576,28.44,28.44
110.09279,40.2747,22.2,22.2
110.27907,40.271526,19.64,19.64
110.46814,40.268066,25.35,25.35
110.65551,40.264328,35.36,35.36
110.84441,40.26028,34.18,34.18
111.03174,40.25597,33.27,33.27
111.22045,40.251354,29.8,29.8
111.4089,40.246456,38.26,38.26
111.596794,40.241272,42.48,42.48
111.78542,40.235806,37.09,37.09
111.97358,40.23004,26.73,26.73
112.161934,40.223995,21.67,21.67
112.35002,40.217663,21.18,21.18
112.53806,40.21105,21.29,21.29
112.726494,40.20415,22.19,22.19
112.91437,40.196953,20.79,20.79
113.102745,40.189476,16.18,16.18
113.29081,40.181717,14.92,14.92
113.47868,40.173668,15.34,15.34
113.666664,40.165337,15.8,15.8
113.85458,40.156715,15.87,15.87
114.04245,40.147816,15.83,15.83
114.23027,40.138622,12.22,12.22
114.418144,40.129154,5.76,5.76
114.605774,40.119404,3.96,3.96
114.79355,40.109367,3.14,3.14
114.98115,40.099045,3.81,3.81
115.1687,40.08844,5.99,5.99
115.35625,40.077553,12.76,12.76
115.54369,40.066387,11.15,11.15
115.73115,40.05493,5.17,5.17
115.91845,40.043205,3.79,3.79
116.105705,40.031193,4.35,4.35
116.2928,40.018898,4.49,4.49
116.479996,40.006325,4.4,4.4
116.66704,39.993473,3.57,3.57
116.854095,39.980343,3.24,3.24
117.04086,39.966927,3.06,3.06
117.22776,39.95324,3.04,3.04
117.41442,39.939266,3.04,3.04
117.60115,39.925026,3.05,3.05
117.78768,39.910503,2.92,2.92
117.97418,39.8957,2.78,2.78
118.16054,39.880623,6.53,6.53
118.34683,39.865273,3.81,3.81
118.533066,39.84964,1.85,1.85
118.71909,39.833736,1.87,1.87
118.905174,39.81756,2.2,2.2
119.0911,39.8011,2.55,2.55
119.27689,39.78438,3.53,3.53
119.46258,39.767387,7.22,7.22
119.648224,39.75011,13.52,13.52
119.8337,39.732567,17.75,17.75
120.01907,39.714752,16.41,16.41
120.20435,39.696667,15.24,15.24
120.38953,39.678314,13.91,13.91
120.57458,39.65969,16.74,16.74
120.759476,39.640793,40.55,40.55
120.94432,39.621628,32.05,32.05
121.12901,39.602196,24.74,24.74
121.31356,39.582493,23.14,23.14
121.49799,39.56253,22.48,22.48
121.68234,39.542294,20.65,20.65
121.86653,39.521797,20.86,20.86
122.05057,39.501034,20.99,20.99
122.234505,39.480003,25.2,25.2
122.4183,39.45871,33.52,33.52
122.60196,39.437157,32.96,32.96
122.7855,39.415337,30.52,30.52
122.968864,40.40367,25.41,25.41
123.15209,40.407734,23,23
123.33525,40.4115,18.56,18.56
123.51819,40.41498,15.22,15.22
123.701,40.41817,15.87,15.87
123.88364,40.421085,27.33,27.33
124.06616,40.42369,38.95,38.95
124.24852,40.426014,40.82,40.82
124.43074,40.428055,37.27,37.27
124.61281,40.4298,27.91,27.91
107.26053,40.432423,25.12,25.12
107.44916,40.433292,24.09,24.09
107.63751,40.433887,24.22,24.22
107.826324,40.434174,21.39,21.39
108.01456,40.434185,17.86,17.86
108.20355,40.4339,16.42,16.42
108.39221,40.43333,16.03,16.03
108.58087,40.43246,15.35,15.35
108.7695,40.431313,16.1,16.1
108.957886,40.429867,19.46,19.46
109.14661,40.42813,27.79,27.79
109.3353,40.42611,43.74,43.74
109.52438,40.423794,47.85,47.85
109.71265,40.421204,27.41,27.41
109.89914,40.4183,19.01,19.01
110.09279,40.41512,15.38,15.38
110.27976,40.411655,18.28,18.28
110.46855,40.407894,28.75,28.75
110.657005,40.403843,30.65,30.65
110.845345,40.3995,33.29,33.29
111.034386,40.394886,28.9,28.9
111.222855,40.389977,31.88,31.88
111.41167,40.38476,37.74,37.74
111.60047,40.379276,36.09,36.09
111.78871,40.373493,29.49,29.49
111.97764,40.367428,22.03,22.03
112.16654,40.361065,20.29,20.29
112.35485,40.35443,19.55,19.55
112.54346,40.347504,21.24,21.24
112.731804,40.340286,25.05,25.05
112.92048,40.332783,18.98,18.98
113.10892,40.32499,15.16,15.16
113.29729,40.31691,13.66,13.66
113.4856,40.308544,12.51,12.51
113.67403,40.2999,12.02,12.02
113.86234,40.29097,11.13,11.13
114.05053,40.281754,9.9,9.9
114.23878,40.272243,7.22,7.22
114.42691,40.262455,4.57,4.57
114.615036,40.25238,3.31,3.31
114.80322,40.24203,3.41,3.41
114.991165,40.231384,4.57,4.57
115.17908,40.22046,9.14,9.14
115.36696,40.209244,10.59,10.59
115.554886,40.19776,6.26,6.26
115.74263,40.185986,4.09,4.09
115.93029,40.17393,4.5,4.5
116.11793,40.1616,5.96,5.96
116.305534,40.14898,5.89,5.89
116.49302,40.13608,3.86,3.86
116.68035,40.122906,3.06,3.06
116.86776,40.109444,2.89,2.89
117.05497,40.095703,2.89,2.89
117.24222,40.081688,3.05,3.05
117.42934,40.067387,3.17,3.17
117.616264,40.05282,3.09,3.09
117.80327,40.037964,3,3
117.99007,40.02283,6.16,6.16
118.176765,40.00742,3.99,3.99
118.36347,39.99174,1.79,1.79
118.55009,39.97578,1.83,1.83
118.73654,39.959553,2.17,2.17
118.92291,39.94304,2.4,2.4
119.10918,39.92625,2.74,2.74
119.29533,39.9092,4.32,4.32
119.48146,39.89186,7.49,7.49
119.66738,39.874252,11.56,11.56
119.853195,39.85638,13.23,13.23
120.03898,39.838234,15.18,15.18
120.224594,39.81981,16.36,16.36
120.41014,39.801117,26.41,26.41
120.595505,39.782158,91.43,91.43
120.78081,39.762928,68.7,68.7
120.965904,39.743427,41.38,41.38
121.15103,39.72366,23.71,23.71
121.33589,39.70362,23.8,23.8
121.520744,39.683315,21.74,21.74
121.70541,39.662743,20.27,20.27
121.88989,39.641907,20.47,20.47
122.07433,39.620808,21.45,21.45
122.258606,39.599438,25.55,25.55
122.44275,39.577812,29.54,29.54
122.62677,39.555912,29.15,29.15
122.810616,40.547215,27.29,27.29
122.99435,40.551285,23.25,23.25
123.177895,40.555073,24.67,24.67
123.36134,40.55857,24.43,24.43
123.54468,40.561768,17.66,17.66
123.72779,40.564682,20.2,20.2
123.9108,40.56731,27.06,27.06
124.09365,40.56964,35.82,35.82
124.27637,40.571682,39.59,39.59
124.458916,40.573437,34.75,34.75
124.64129,40.574894,28.64,28.64
107.255035,40.576946,26.65,26.65
107.44382,40.577534,26.22,26.22
107.63287,40.577827,22.94,22.94
107.82184,40.577835,18.54,18.54
108.01062,40.577545,17.16,17.16
108.199524,40.576973,16.74,16.74
108.38867,40.576107,15.86,15.86
108.577545,40.574944,16.07,16.07
108.766785,40.573505,18.09,18.09
108.956024,40.571762,22.52,22.52
109.14453,40.56973,40.75,40.75
109.33383,40.567413,47.55,47.55
109.52316,40.5648,26.21,26.21
109.71265,40.5619,16.97,16.97
109.89914,40.558704,12.81,12.81
110.09065,40.555218,13.85,13.85
110.28185,40.55145,22.13,22.13
110.46897,40.547386,27.77,27.77
110.6579,40.543034,31.33,31.33
110.84766,40.538395,26.42,26.42
111.03647,40.533466,25.96,25.96
111.22573,40.52824,30.25,30.25
111.41472,40.522728,31.14,31.14
111.603645,40.516926,27.43,27.43
111.792755,40.510834,22.07,22.07
111.9815,40.504467,19.8,19.8
112.1707,40.497795,18.39,18.39
112.359665,40.49084,19.14,19.14
112.54861,40.4836,24.81,24.81
112.73738,40.476074,21.42,21.42
112.92623,40.468254,16.73,16.73
113.1149,40.460144,14.69,14.69
113.30393,40.45175,13.32,13.32
113.492676,40.443077,12.49,12.49
113.68148,40.43411,11.17,11.17
113.87015,40.424854,10.22,10.22
114.05874,40.41531,8.82,8.82
114.24722,40.4055,5.5,5.5
114.43589,40.395382,3.74,3.74
114.62445,40.38499,3.28,3.28
114.81288,40.374306,4.07,4.07
115.001205,40.363342,5.75,5.75
115.18958,40.3521,9.78,9.78
115.377754,40.34057,6.78,6.78
115.565994,40.328754,4.58,4.58
115.75408,40.316658,4.6,4.6
115.94215,40.304276,5.76,5.76
116.13025,40.291615,5.85,5.85
116.318146,40.278667,4.55,4.55
116.50609,40.26544,3.38,3.38
116.69384,40.25193,2.87,2.87
116.881516,40.23815,2.77,2.77
117.06919,40.22408,3.04,3.04
117.25672,40.209732,3,3
117.44419,40.195107,3.02,3.02
117.63163,40.180202,3.06,3.06
117.81885,40.165016,6.17,6.17
118.00602,40.14956,4.68,4.68
118.19317,40.133812,1.73,1.73
118.38024,40.1178,1.74,1.74
118.567154,40.101513,2.12,2.12
118.75399,40.084946,2.47,2.47
118.940735,40.0681,2.62,2.62
119.127365,40.050983,2.69,2.69
119.313934,40.033585,2.44,2.44
119.50035,40.01591,2.6,2.6
119.686646,39.99798,3.22,3.22
119.87283,39.97976,7.33,7.33
120.058945,39.96128,12.73,12.73
120.24495,39.942524,24.38,24.38
120.43084,39.923496,96.36,96.36
120.616585,39.904194,96.44,96.44
120.8022,39.88463,79.47,79.47
120.98773,39.86479,45.74,45.74
121.17312,39.844685,31.26,31.26
121.35842,39.82431,23.69,23.69
121.54351,39.803665,19.15,19.15
121.72858,39.78276,19.87,19.87
121.91341,39.76158,21.65,21.65
122.09826,39.740135,27.93,27.93
122.28285,39.718433,29.34,29.34
122.46729,39.696465,27.05,27.05
122.65162,40.690735,25.11,25.11
122.83585,40.69482,23.22,23.22
123.01994,40.69862,25.62,25.62
123.20387,40.702133,29.11,29.11
123.38766,40.70535,26.44,26.44
123.57127,40.708275,19.76,19.76
123.75481,40.710903,19.81,19.81
123.9381,40.71324,26.29,26.29
124.12126,40.715294,36.82,36.82
124.30431,40.717052,38.46,38.46
124.48723,40.718517,31.87,31.87
124.669914,40.719692,30.95,30.95
107.24942,40.720573,30.04,30.04
107.4386,40.72116,27.39,27.39
107.62793,40.721466,29.93,29.93
107.81717,40.72147,26.33,26.33
108.00668,40.72118,21.97,21.97
108.19626,40.720596,19.14,19.14
108.385284,40.71973,16.5,16.5
108.575226,40.71858,15.78,15.78
108.764404,40.717117,16.92,16.92
108.95395,40.715374,19.72,19.72
109.142944,40.71333,36.03,36.03
109.33295,40.711002,45.96,45.96
109.521515,40.708385,28.66,28.66
109.711975,40.70547,16.14,16.14
109.895325,40.70227,10.75,10.75
110.09065,40.69878,11.37,11.37
110.28255,40.69499,17.31,17.31
110.46897,40.690907,24.23,24.23
110.66027,40.686554,28.44,28.44
110.84858,40.68188,23.75,23.75
111.03816,40.676937,21.39,21.39
111.22813,40.671696,23.74,23.74
111.41707,40.66616,23.99,23.99
111.60693,40.660343,23.47,23.47
111.79635,40.654232,20.99,20.99
111.98574,40.647835,18.89,18.89
112.17502,40.64114,17.39,17.39
112.364136,40.634163,17.73,17.73
112.55382,40.626896,23.33,23.33
112.74296,40.61934,18.02,18.02
112.93205,40.61149,14.56,14.56
113.12136,40.603355,15.1,15.1
113.31074,40.594944,14.24,14.24
113.49967,40.586224,13.4,13.4
113.688866,40.57723,12.11,12.11
113.87793,40.56794,10.95,10.95
114.06698,40.55837,10.18,10.18
114.255936,40.548508,7.54,7.54
114.44498,40.538364,4.48,4.48
114.63363,40.52793,3.52,3.52
114.82252,40.517216,3.5,3.5
115.01134,40.506214,4.16,4.16
115.19999,40.494926,7.01,7.01
115.38871,40.48335,6.96,6.96
115.57725,40.471493,5.04,5.04
115.765755,40.459354,4.86,4.86
115.95418,40.44693,5.33,5.33
116.14265,40.43422,5.7,5.7
116.33089,40.42124,5.2,5.2
116.51918,40.407955,3.55,3.55
116.70737,40.394405,2.95,2.95
116.89538,40.380566,2.93,2.93
117.083305,40.36645,3.46,3.46
117.27128,40.352055,2.68,2.68
117.459175,40.33738,2.67,2.67
117.64694,40.322422,2.78,2.78
117.83457,40.30718,4.86,4.86
118.02216,40.291668,4.84,4.84
118.20962,40.275875,1.63,1.63
118.397026,40.259796,1.61,1.61
118.584335,40.243446,1.93,1.93
118.77152,40.22682,2.44,2.44
118.958664,40.20992,2.64,2.64
119.145645,40.192734,2.35,2.35
119.332565,40.17528,1.62,1.62
119.51935,40.157555,1.4,1.4
119.70605,40.13955,1.37,1.37
119.89262,40.121277,1.76,1.76
120.07904,40.102722,3.18,3.18
120.26541,40.083904,5.46,5.46
120.451645,40.064804,13.16,13.16
120.63772,40.045444,31.2,31.2
120.82378,40.0258,45.51,45.51
121.00962,40.005898,53.58,53.58
121.19536,39.98572,47.25,47.25
121.38099,39.965275,36.47,36.47
121.56646,39.94456,29.18,29.18
121.75186,39.923576,23.35,23.35
121.93711,39.90233,21.51,21.51
122.122185,39.88081,33.39,33.39
122.3072,39.85903,32.69,32.69
122.492035,39.836987,28.81,28.81
122.67673,40.83424,23.81,23.81
122.86125,40.83834,20.44,20.44
123.04564,40.842155,21.59,21.59
123.22997,40.845673,26.98,26.98
123.41411,40.848907,26.27,26.27
123.59806,40.851837,23.14,23.14
123.78191,40.854477,18.68,18.68
123.96557,40.856823,19.95,19.95
124.14908,40.858883,30.53,30.53
124.33246,40.860645,35.66,35.66
124.5157,40.862118,32.16,32.16
124.69878,40.863297,31.12,31.12
107.24365,40.864773,28.41,28.41
107.433716,40.865074,33.34,33.34
107.622986,40.86508,29.9,29.9
107.81287,40.86479,23.84,23.84
108.00256,40.864212,20.32,20.32
108.19214,40.863335,18.9,18.9
108.38214,40.86217,16.91,16.91
108.57193,40.86071,16.04,16.04
108.762024,40.85896,17.11,17.11
108.95209,40.85692,26.99,26.99
109.14249,40.854584,41.39,41.39
109.33148,40.851948,30.26,30.26
109.52194,40.84903,16.85,16.85
109.71127,40.845814,11.11,11.11
109.89914,40.8423,11.89,11.89
110.09065,40.83851,15.92,15.92
110.280464,40.83441,22.07,22.07
110.47022,40.830032,25.45,25.45
110.66057,40.82536,22.45,22.45
110.850876,40.820385,19.24,19.24
111.0408,40.815132,20.15,20.15
111.230515,40.809578,21.08,21.08
111.420654,40.803738,20.91,20.91
111.60998,40.79761,19.62,19.62
111.80005,40.791176,17.84,17.84
111.98968,40.78447,16.22,16.22
112.17934,40.777462,17.11,17.11
112.36943,40.770172,18.14,18.14
112.55872,40.76258,12.86,12.86
112.74852,40.754715,11.32,11.32
112.93819,40.746548,11.81,11.81
113.127815,40.7381,14.57,14.57
113.31736,40.72935,14.05,14.05
113.50705,40.72033,13.15,13.15
113.69634,40.71101,11.65,11.65
113.88585,40.701397,10.87,10.87
114.07516,40.691505,9.52,9.52
114.26462,40.68132,6.16,6.16
114.453865,40.670864,3.99,3.99
114.643005,40.6601,3.7,3.7
114.83234,40.64906,4.53,4.53
115.021416,40.637726,4.94,4.94
115.21061,40.626114,6,6
115.39968,40.61422,5.75,5.75
115.58855,40.602036,5.37,5.37
115.77747,40.589565,5.52,5.52
115.96628,40.576817,5.65,5.65
116.155014,40.563778,5.34,5.34
116.34376,40.550457,3.72,3.72
116.53243,40.53685,2.91,2.91
116.72092,40.52297,2.85,2.85
116.90939,40.508797,3.56,3.56
117.09775,40.494354,2.8,2.8
117.28597,40.479626,2.45,2.45
117.47426,40.46461,2.46,2.46
117.662346,40.449314,1.9,1.9
117.85039,40.43375,1.84,1.84
118.0383,40.417896,1.4,1.4
118.22622,40.401764,1.38,1.38
118.41396,40.38536,1.56,1.56
118.601616,40.368675,2.04,2.04
118.78924,40.351715,2.5,2.5
118.9767,40.33447,2.15,2.15
119.163994,40.316956,1.38,1.38
119.35136,40.299164,1.22,1.22
119.53849,40.2811,1.15,1.15
119.72551,40.26276,1.19,1.19
119.91245,40.24415,1.37,1.37
120.099236,40.225258,1.74,1.74
120.28601,40.20609,2.52,2.52
120.47257,40.186657,4.62,4.62
120.65908,40.166954,7.34,7.34
120.84539,40.146973,13.71,13.71
121.031685,40.12672,24.46,24.46
121.21773,40.106213,32.93,32.93
121.40375,40.085423,37.47,37.47
121.589584,40.064365,33.92,33.92
121.77533,40.043045,29.33,29.33
121.960915,40.021454,30.66,30.66
122.14638,39.99959,32.09,32.09
122.33167,39.97747,28.26,28.26
122.70189,40.977722,20.91,20.91
122.88679,40.981842,21.27,21.27
123.07156,40.98567,22.82,22.82
123.25621,40.989197,24.77,24.77
123.44068,40.99244,25.27,25.27
123.62499,40.995388,21.91,21.91
123.80918,40.998035,19.37,19.37
123.99315,41.000393,21.34,21.34
124.17708,41.002464,29.86,29.86
124.36075,41.004223,31.16,31.16
124.54431,41.0057,27.12,27.12
124.72769,41.00689,28.76,28.76
107.23819,41.008366,31.18,31.18
107.42822,41.00867,29.73,29.73
107.61838,41.008675,24.93,24.93
107.80841,41.008385,22.48,22.48
107.998566,41.007805,21.6,21.6
108.18857,41.006927,18.87,18.87
108.37863,41.005756,16.96,16.96
108.56906,41.00429,16.14,16.14
108.75934,41.002537,20.66,20.66
108.94983,41.00049,35.4,35.4
109.1402,40.99814,32.14,32.14
109.33002,40.995495,19.57,19.57
109.521515,40.992565,12.46,12.46
109.70926,40.989338,12.92,12.92
109.89914,40.98583,16.42,16.42
110.09065,40.98201,22.09,22.09
110.28255,40.9779,24.94,24.94
110.471886,40.973503,21.61,21.61
110.66205,40.968807,18.06,18.06
110.852715,40.963818,18.21,18.21
111.042305,40.95854,20.22,20.22
111.233215,40.952976,20.54,20.54
111.42326,40.947117,19.2,19.2
111.613495,40.940956,16.91,16.91
111.803635,40.934513,15.12,15.12
111.993904,40.92777,16.49,16.49
112.183914,40.92075,11.9,11.9
112.37397,40.913425,9.94,9.94
112.56415,40.905815,9.1,9.1
112.75421,40.897907,9.26,9.26
112.944244,40.88972,11.2,11.2
113.134254,40.881237,14.15,14.15
113.324135,40.872467,14.16,14.16
113.51408,40.863403,12.7,12.7
113.70402,40.854046,11.4,11.4
113.89375,40.84441,10.73,10.73
114.08366,40.834476,8.46,8.46
114.27329,40.824265,5.15,5.15
114.46296,40.813755,4.36,4.36
114.65257,40.802967,6.24,6.24
114.84214,40.79188,4.79,4.79
115.031746,40.780518,5,5
115.221275,40.768864,5.41,5.41
115.41052,40.756916,6.03,6.03
115.59997,40.74469,5.8,5.8
115.7892,40.732174,5.73,5.73
115.978355,40.71938,5.48,5.48
116.16762,40.706295,4.13,4.13
116.35657,40.69293,2.95,2.95
116.54557,40.67928,2.75,2.75
116.73459,40.66534,3.39,3.39
116.92343,40.65112,3.64,3.64
117.11216,40.636623,2.51,2.51
117.300735,40.621845,2.26,2.26
117.489365,40.606777,1.12,1.12
117.67788,40.591434,1.03,1.03
117.866295,40.5758,1.12,1.12
118.05462,40.5599,1.12,1.12
118.24287,40.543716,1.22,1.22
118.43105,40.527252,1.47,1.47
118.619064,40.510506,1.89,1.89
118.80699,40.493484,1.92,1.92
118.99482,40.47618,1.2,1.2
119.18257,40.458607,1.09,1.09
119.37019,40.44075,1.07,1.07
119.5577,40.42262,1.09,1.09
119.7451,40.404217,1.13,1.13
119.93247,40.385536,1.24,1.24
120.119606,40.366577,1.58,1.58
120.30667,40.347347,1.93,1.93
120.49364,40.327847,2.05,2.05
120.68048,40.308075,2.68,2.68
120.86719,40.28803,3.36,3.36
121.05376,40.267704,4.96,4.96
121.240265,40.247116,10.28,10.28
121.42659,40.226257,18.96,18.96
121.61276,40.20513,25.77,25.77
121.79885,40.183735,27.25,27.25
121.98482,40.162064,27.76,27.76
122.170654,40.140133,27.16,27.16
122.35631,40.117935,27.28,27.28
122.54191,41.12119,26.31,26.31
122.72726,41.12532,24.52,24.52
122.91249,41.129154,22.62,22.62
123.0976,41.132706,22.4,22.4
123.28257,41.13596,25.2,25.2
123.46738,41.1389,24.6,24.6
123.65208,41.141567,22.55,22.55
123.836624,41.143944,20.63,20.63
124.02091,41.146008,22.23,22.23
124.20515,41.147785,27.15,27.15
124.38922,41.149273,26.1,26.1
124.57309,41.15045,24.76,24.76
124.75684,41.15134,24.37,24.37
107.23239,41.152237,26.67,26.67
107.42322,41.152256,24.52,24.52
107.61328,41.15197,23.68,23.68
107.80411,41.15138,24.24,24.24
107.994354,41.150497,22.27,22.27
108.18457,41.14933,20.12,20.12
108.3754,41.147858,17.44,17.44
108.56592,41.146088,18.03,18.03
108.75668,41.14404,30.03,30.03
108.94742,41.14167,30.46,30.46
109.13794,41.13903,23.11,23.11
109.32828,41.136086,14.84,14.84
109.51828,41.13284,14.82,14.82
109.70993,41.12932,17.29,17.29
109.895325,41.12549,22.16,22.16
110.09065,41.12136,26.04,26.04
110.28324,41.116955,22.24,22.24
110.47354,41.112244,16.45,16.45
110.66352,41.107246,16.28,16.28
110.85455,41.10194,18.34,18.34
111.044556,41.09635,19.17,19.17
111.23559,41.090477,18.94,18.94
111.42588,41.084293,17.03,17.03
111.61677,41.07782,14.95,14.95
111.80743,41.071068,16.28,16.28
111.99773,41.06401,14.81,14.81
112.18865,41.056664,9.88,9.88
112.37883,41.049026,7.86,7.86
