FID,lon,lat,pm03
1703,121.1513,37.375828,8.47
1704,121.33026,37.357708,8.14
1705,121.50911,37.339325,6.98
1706,121.687904,37.320698,6.6
1707,121.86653,37.30181,6.35
1708,122.04506,37.28268,6.64
1709,122.22343,37.263294,7.36
1710,122.401726,37.243652,7.47
1711,122.579865,37.223755,7.17
1712,109.90512,38.12969,20.64
1713,110.09065,38.128056,20.94
1714,110.271965,38.12614,22.14
1715,110.45413,38.12396,21.8
1716,110.63735,38.121502,20.97
1717,110.81996,38.118767,20.99
1718,111.002495,38.115765,21.93
1719,111.18515,38.112476,23.36
1720,111.368454,38.108932,25.97
1721,111.55104,38.105106,27.52
1722,111.7337,38.10101,26.63
1723,111.91653,38.096645,20.72
1724,112.09947,38.09199,12.9
1725,112.28251,38.08709,9.86
1726,112.46506,38.081894,8.76
1727,112.64775,38.076435,7.47
1728,112.83041,38.07071,6.4
1729,113.013054,38.064697,4.94
1730,113.19574,38.05843,3.76
1731,113.37835,38.05188,3.26
1732,113.560844,38.045063,2.83
1733,113.7434,38.037975,2.45
1734,113.92586,38.03061,2.16
1735,114.10833,38.022987,1.94
1736,114.29072,38.01508,1.72
1737,114.473,38.00691,1.63
1738,114.655396,37.998474,1.67
1739,114.83765,37.989758,1.59
1740,115.01981,37.980778,1.57
1741,115.20203,37.971535,1.57
1742,115.38416,37.962017,1.65
1743,115.56627,37.952232,1.67
1744,115.74822,37.94217,1.82
1745,115.93016,37.931854,2.03
1746,116.11203,37.921265,2.12
1747,116.2938,37.910408,1.9
1748,116.47557,37.89928,1.65
1749,116.657265,37.887886,1.59
1750,116.83891,37.87623,1.69
1751,117.020355,37.864307,1.68
1752,117.20187,37.85212,1.28
1753,117.38329,37.839664,0.53
1754,117.56455,37.826942,0.47
1755,117.745834,37.813965,0.52
1756,117.927,37.800705,0.46
1757,118.10802,37.787197,0.34
1758,118.288994,37.773422,0.34
1759,118.46989,37.759388,0.46
1760,118.65073,37.745087,0.51
1761,118.831474,37.73052,0.57
1762,119.01211,37.7157,0.72
1763,119.192665,37.70061,0.84
1764,119.37311,37.68526,0.98
1765,119.55342,37.66965,1.12
1766,119.73372,37.653786,1.27
1767,119.913925,37.63766,1.38
1768,120.09394,37.621273,1.5
1769,120.273865,37.604626,5.93
1770,120.453804,37.587727,6.36
1771,120.63354,37.570564,7.28
1772,120.81316,37.55314,8.34
1773,120.99269,37.535473,8.48
1774,121.17208,37.51754,8.13
1775,121.35136,37.49935,6.87
1776,121.53059,37.48091,6.44
1777,121.70963,37.462215,6.27
1778,121.88863,37.44326,6.69
1779,122.067406,37.42406,7.37
1780,122.246155,37.40461,7.52
1781,122.42474,37.384903,7.4
1782,122.603195,37.36494,7.18
1783,109.89914,38.27355,18.59
1784,110.08623,38.2719,19.02
1785,110.27268,38.269978,17.77
1786,110.45413,38.26779,17.15
1787,110.63735,38.265324,17.77
1788,110.82115,38.262585,19.91
1789,111.00444,38.259567,22.27
1790,111.187454,38.256283,25.24
1791,111.370735,38.252712,27.67
1792,111.55406,38.248875,28.34
1793,111.73686,38.244766,25.82
1794,111.920204,38.240376,17.25
1795,112.10348,38.235725,10.59
1796,112.286446,38.23078,9.12
1797,112.46982,38.22557,8.1
1798,112.65285,38.220104,7.16
1799,112.83573,38.21435,6.24
1800,113.01876,38.208324,4.85
1801,113.20174,38.202026,4.02
1802,113.38478,38.195457,3.27
1803,113.56771,38.188614,2.62
1804,113.75051,38.181503,2.14
1805,113.93328,38.17412,1.79
1806,114.11619,38.16646,1.64
1807,114.29893,38.158527,1.65
1808,114.481575,38.15033,1.63
1809,114.66431,38.14186,1.6
1810,114.84683,38.13312,1.54
1811,115.02933,38.12411,1.46
1812,115.211845,38.114826,1.34
1813,115.39442,38.10527,1.15
1814,115.57675,38.09545,1.02
1815,115.759125,38.085365,0.96
1816,115.94139,38.075012,0.92
1817,116.1236,38.06438,0.83
1818,116.30575,38.053486,0.74
1819,116.487854,38.042313,0.61
1820,116.66989,38.03089,0.53
1821,116.85184,38.019184,0.66
1822,117.0337,38.00722,0.6
1823,117.21551,37.994987,0.29
1824,117.39718,37.98249,0.26
1825,117.578835,37.969727,0.31
1826,117.76046,37.9567,0.3
1827,117.94194,37.943394,0.24
1828,118.12335,37.929836,0.31
1829,118.30469,37.916016,0.47
1830,118.485916,37.901928,0.62
1831,118.667015,37.887573,0.73
1832,118.84816,37.87296,0.86
1833,119.02916,37.85808,0.99
1834,119.20996,37.84294,1.13
1835,119.390785,37.82754,1.28
1836,119.57141,37.811882,1.44
1837,119.75208,37.79596,1.6
1838,119.93247,37.779774,1.74
1839,120.112885,37.763332,6
1840,120.29317,37.746628,6.17
1841,120.47338,37.72966,7.19
1842,120.65341,37.71244,7.95
1843,120.83339,37.694965,8.15
1844,121.013214,37.677223,8.09
1845,121.19293,37.659233,6.98
1846,121.37263,37.640984,6.48
1847,121.552124,37.622475,6.27
1848,121.73155,37.603718,6.62
1849,121.91077,37.584705,7.32
1850,122.08994,37.565437,7.66
1851,122.26896,37.54591,7.76
1852,122.44788,37.526134,7.76
1853,122.62668,37.506104,7.66
1854,109.903076,38.417393,13.76
1855,110.08847,38.415737,12.48
1856,110.271965,38.41381,12.11
1857,110.454994,38.41162,13.3
1858,110.638885,38.409138,15.94
1859,110.82282,38.406384,19.24
1860,111.006195,38.403366,23.36
1861,111.189926,38.400066,26.96
1862,111.37344,38.39648,28.66
1863,111.55696,38.39264,28.2
1864,111.74058,38.388504,22.01
1865,111.923965,38.38411,12.39
1866,112.107475,38.37943,9.06
1867,112.29081,38.374477,8.32
1868,112.474335,38.369255,7.31
1869,112.65786,38.36376,6.68
1870,112.84118,38.35799,5.5
1871,113.0246,38.351936,4.49
1872,113.20791,38.345615,3.63
1873,113.39119,38.339024,2.89
1874,113.5744,38.33216,2.25
1875,113.75781,38.32502,1.74
1876,113.94084,38.317608,1.57
1877,114.12398,38.30992,1.48
1878,114.30717,38.301968,1.49
1879,114.49017,38.293736,1.53
1880,114.67312,38.285236,1.52
1881,114.856155,38.276463,1.46
1882,115.03894,38.26742,1.28
1883,115.22192,38.25811,1.03
1884,115.40476,38.248524,0.86
1885,115.587425,38.238667,0.77
1886,115.7701,38.228542,0.7
1887,115.9527,38.21814,0.59
1888,116.13527,38.207478,0.46
1889,116.31777,38.196545,0.36
1890,116.500206,38.18534,0.16
1891,116.682495,38.173866,0.09
1892,116.86479,38.162125,0.06
1893,117.04707,38.15012,0.06
1894,117.2292,38.137844,0.06
1895,117.41127,38.125305,0.08
1896,117.59325,38.11249,0.11
1897,117.77515,38.09942,0.16
1898,117.956955,38.08608,0.24
1899,118.13876,38.072464,0.37
1900,118.32037,38.058594,0.57
1901,118.50197,38.044456,0.77
1902,118.683426,38.030056,0.86
1903,118.86487,38.015385,1
1904,119.046165,38.000454,1.12
1905,119.22738,37.98526,1.27
1906,119.40848,37.96981,1.41
1907,119.58945,37.954094,1.58
1908,119.77042,37.93811,1.73
1909,119.95126,37.921875,6.21
1910,120.13194,37.905373,6.4
1911,120.31256,37.88861,7.41
1912,120.49309,37.871582,7.74
1913,120.673416,37.854305,7.84
1914,120.85379,37.836765,7.66
1915,121.033936,37.818966,7.17
1916,121.21397,37.800915,6.66
1917,121.39389,37.782597,6.37
1918,121.573784,37.764027,6.45
1919,121.7535,37.745205,7.38
1920,121.93307,37.72612,8.05
1921,122.11256,37.70678,8.18
1922,122.29191,37.68719,8.09
1923,122.471146,37.66734,7.91
1924,122.6502,37.647247,8.07
1925,109.90109,38.561226,9.26
1926,110.09065,38.55957,8.98
1927,110.27124,38.557636,9.63
1928,110.457565,38.555424,11.71
1929,110.64041,38.55295,14.41
1930,110.824005,38.550182,19.17
1931,111.00794,38.547146,24.51
1932,111.19223,38.543835,28.17
1933,111.37587,38.540237,28.75
1934,111.559845,38.53638,24.92
1935,111.74361,38.532246,14.9
1936,111.92783,38.52782,9.06
1937,112.11156,38.52313,7.95
1938,112.29542,38.518166,6.66
1939,112.47915,38.512924,6.19
1940,112.66279,38.507404,5.51
1941,112.84662,38.501606,4.36
1942,113.03048,38.495537,3.69
1943,113.21425,38.48919,2.6
1944,113.397766,38.48259,1.97
1945,113.581245,38.47569,1.79
1946,113.764786,38.46852,1.7
1947,113.94844,38.461086,1.59
1948,114.13186,38.453373,1.56
1949,114.31543,38.445393,1.55
1950,114.498764,38.437134,1.5
1951,114.68212,38.428604,1.39
1952,114.865425,38.419796,1.18
1953,115.04858,38.41072,0.92
1954,115.23196,38.40138,0.74
1955,115.41501,38.391758,0.59
1956,115.598114,38.381866,0.45
1957,115.781136,38.371704,0.32
1958,115.96418,38.36127,0.21
1959,116.14708,38.350567,0.23
1960,116.329834,38.3396,0.13
1961,116.51259,38.328354,0.06
1962,116.695335,38.316837,0.05
1963,116.87792,38.30505,0.05
1964,117.06056,38.293,0.06
1965,117.24297,38.280685,0.07
1966,117.4254,38.268097,0.11
1967,117.60773,38.25524,0.16
1968,117.78995,38.242123,0.23
1969,117.97216,38.228733,0.32
1970,118.154236,38.215073,0.46
1971,118.33621,38.201153,0.62
1972,118.51812,38.186966,0.79
1973,118.7,38.172516,0.9
1974,118.88174,38.157795,1.09
1975,119.06335,38.14282,1.24
1976,119.244865,38.127567,1.38
1977,119.426346,38.11206,1.56
1978,119.60767,38.096287,1.72
1979,119.78891,38.080246,6.72
1980,119.97008,38.063953,6.96
1981,120.15111,38.047398,7.61
1982,120.33212,38.030575,7.99
1983,120.512856,38.013493,7.95
1984,120.69363,37.996147,7.77
1985,120.87428,37.978546,7.93
1986,121.054756,37.960686,7.37
1987,121.23511,37.94257,7.26
1988,121.41541,37.92419,7.03
1989,121.59555,37.905552,7.62
1990,121.77558,37.886665,8.64
1991,121.95555,37.867508,8.84
1992,122.13532,37.848114,8.74
1993,122.31502,37.82845,8.8
1994,122.49454,37.808533,9.8
1995,109.90109,38.70338,7.26
1996,110.09065,38.701447,7.36
1997,110.271965,38.69923,8.65
1998,110.45714,38.69673,10.26
1999,110.64133,38.693966,13.72
2000,110.82614,38.690918,19.83
2001,111.01027,38.687595,25.92
2002,111.19436,38.683987,28.41
2003,111.37871,38.680115,26.66
2004,111.56298,38.675953,17.76
2005,111.7472,38.671528,8.88
2006,111.93158,38.66682,6.52
2007,112.11572,38.66183,5.12
2008,112.29959,38.65657,4.02
2009,112.48389,38.65103,4.07
2010,112.668,38.645218,3.81
2011,112.85218,38.63913,3.19
2012,113.036285,38.632767,2.56
2013,113.22033,38.626118,2.1
2014,113.40439,38.61921,1.97
2015,113.58807,38.61202,1.84
2016,113.77222,38.604553,1.76
2017,113.955925,38.596813,1.7
2018,114.13991,38.588802,1.67
2019,114.32359,38.58051,1.62
2020,114.50737,38.571953,1.48
2021,114.69115,38.56312,1.31
2022,114.87476,38.55401,1.15
2023,115.058426,38.544624,1
2024,115.24191,38.534977,0.79
2025,115.42542,38.525047,0.52
2026,115.60889,38.51485,0.31
2027,115.79221,38.50438,0.22
2028,115.97557,38.493645,0.24
2029,116.158745,38.482628,0.09
2030,116.341934,38.471348,0.06
2031,116.52511,38.459793,0.05
2032,116.70818,38.44797,0.05
2033,116.89117,38.435875,0.06
2034,117.07399,38.423515,0.07
2035,117.256775,38.41088,0.1
2036,117.43955,38.39798,0.15
2037,117.62224,38.38481,0.23
2038,117.80485,38.371376,0.31
2039,117.98734,38.357674,0.38
2040,118.16982,38.3437,0.45
2041,118.35213,38.329464,0.57
2042,118.53436,38.31496,0.76
2043,118.71655,38.30019,1.03
2044,118.89862,38.285156,1.21
2045,119.08059,38.26985,1.36
2046,119.26245,38.25429,1.53
2047,119.4443,38.23846,1.7
2048,119.62597,38.222366,7.65
2049,119.80753,38.206013,7.98
2050,119.98904,38.189396,8.25
2051,120.17041,38.172516,8.48
2052,120.35164,38.155376,8.44
2053,120.53283,38.13797,8.27
2054,120.713905,38.120316,8.5
2055,120.894905,38.102386,8.64
2056,121.0757,38.084206,7.77
2057,121.25641,38.06576,7.2
2058,121.436966,38.047066,7.62
2059,121.61746,38.028107,8.82
2060,121.79783,38.008892,9.31
2061,121.978035,37.989418,10.07
2062,122.15824,37.969685,10.94
2063,122.33823,37.949707,11.15
2064,122.51807,37.929462,10.99
2065,109.90512,38.84524,6.02
2066,110.09065,38.84302,7.04
2067,110.274826,38.840523,8.19
2068,110.45799,38.83774,10.06
2069,110.64255,38.83467,15.09
2070,110.8278,38.831345,21.76
2071,111.01201,38.82772,26.93
2072,111.196815,38.823837,27.36
2073,111.38126,38.819664,21.21
2074,111.565735,38.815212,9.94
2075,111.75056,38.81049,6.02
2076,111.93513,38.80548,4.87
2077,112.119606,38.800205,3.59
2078,112.3041,38.794647,3.01
2079,112.48877,38.788815,3.33
2080,112.67328,38.782703,3.2
2081,112.857735,38.77632,2.59
2082,113.04208,38.76965,2.18
2083,113.226585,38.762714,2.05
2084,113.41088,38.755493,1.96
2085,113.59511,38.748005,1.92
2086,113.77948,38.74024,1.86
2087,113.96374,38.732197,1.83
2088,114.147896,38.72388,1.75
2089,114.332016,38.71529,1.6
2090,114.5161,38.70643,1.45
2091,114.70016,38.69728,1.31
2092,114.88423,38.68787,1.2
2093,115.06818,38.678177,1.04
2094,115.252,38.66822,0.81
2095,115.43589,38.657986,0.44
2096,115.61971,38.64748,0.23
2097,115.80337,38.6367,0.12
2098,115.987045,38.62565,0.07
2099,116.1707,38.614326,0.06
2100,116.354164,38.602734,0.05
2101,116.53766,38.590866,0.05
2102,116.72109,38.57873,0.06
2103,116.904335,38.56632,0.07
2104,117.087654,38.55365,0.1
2105,117.27082,38.5407,0.14
2106,117.453835,38.527485,0.21
2107,117.63687,38.514,0.3
2108,117.819824,38.500248,0.38
2109,118.002686,38.48623,0.46
2110,118.185425,38.471943,0.58
2111,118.36814,38.45739,0.75
2112,118.55068,38.442566,0.98
2113,118.73317,38.427475,1.23
2114,118.91563,38.412125,1.4
2115,119.09797,38.3965,1.46
2116,119.280174,38.38062,1.52
2117,119.462265,38.364468,8.38
2118,119.64427,38.348064,8.78
2119,119.82626,38.331387,9.16
2120,120.00806,38.314445,9.08
2121,120.18975,38.29724,8.92
2122,120.37137,38.27978,8.79
2123,120.55287,38.262054,8.64
2124,120.73421,38.24407,8.75
2125,120.915535,38.225826,8.39
2126,121.09674,38.20731,7.62
2127,121.27776,38.188553,8.02
2128,121.45871,38.169525,8.98
2129,121.63949,38.150238,10.17
2130,121.820206,38.1307,11.81
2131,122.00079,38.110905,13.16
2132,122.18123,38.09085,13.67
2133,122.36149,38.070538,14.28
2134,122.541756,38.049976,14.84
2135,109.90512,38.989033,5.82
2136,110.08847,38.986794,6.81
2137,110.27411,38.98429,8.21
2138,110.4597,38.981495,12.25
2139,110.64407,38.97842,18.83
2140,110.82898,38.975075,25.55
2141,111.01395,38.971455,27.58
2142,111.19894,38.967545,25
2143,111.38353,38.963364,13.36
2144,111.568855,38.958897,6.5
2145,111.75391,38.954147,4.91
2146,111.939064,38.949135,3.26
2147,112.12385,38.943836,2.47
2148,112.30851,38.93826,2.66
2149,112.49356,38.9324,2.67
2150,112.67825,38.92627,2.52
2151,112.863075,38.919857,2.43
2152,113.04813,38.91317,2.55
2153,113.23271,38.906204,2.33
2154,113.41736,38.898964,2.2
2155,113.60213,38.89145,2.07
2156,113.78662,38.883656,2
2157,113.97134,38.875587,1.93
2158,114.155914,38.86723,1.77
2159,114.340324,38.858616,1.62
2160,114.52485,38.84972,1.51
2161,114.70932,38.84054,1.39
2162,114.89369,38.831097,1.23
2163,115.07791,38.82137,1.05
2164,115.26217,38.81138,0.89
2165,115.446365,38.801105,0.61
2166,115.63055,38.79056,0.34
2167,115.81457,38.779747,0.16
2168,115.99862,38.768654,0.07
2169,116.18248,38.757294,0.05
2170,116.36649,38.745655,0.05
2171,116.55024,38.73375,0.07
2172,116.73403,38.72157,0.09
2173,116.91762,38.709118,0.11
2174,117.10123,38.696396,0.16
2175,117.28481,38.683407,0.23
2176,117.468216,38.67014,0.31
2177,117.651535,38.65661,0.39
2178,117.83489,38.642807,0.49
2179,118.01805,38.628742,0.68
2180,118.20115,38.614407,0.94
2181,118.38418,38.5998,1.18
2182,118.56713,38.584927,1.33
2183,118.750015,38.56978,1.42
2184,118.932755,38.55438,1.49
2185,119.1154,38.538704,1.51
2186,119.29799,38.522762,9.62
2187,119.48042,38.506554,10.31
2188,119.66274,38.49008,11.09
2189,119.845055,38.47335,11.06
2190,120.02724,38.456352,10.01
2191,120.20927,38.439087,9.61
2192,120.39119,38.421566,9.12
2193,120.57301,38.403778,8.92
2194,120.75474,38.385727,8.72
2195,120.9364,38.367416,8.43
2196,121.11786,38.348846,9.1
2197,121.29921,38.330017,10.28
2198,121.48047,38.31093,11.41
2199,121.66168,38.291576,12.28
2200,121.84264,38.27197,13.55
2201,122.0236,38.2521,14.31
2202,122.20437,38.231976,14.72
2203,122.38499,38.2116,14.83
2204,122.56553,38.19096,14.11
2205,109.90512,39.1328,4.99
2206,110.09279,39.130566,6.44
2207,110.275536,39.128044,9.67
2208,110.46055,39.125244,16.1
2209,110.64529,39.12217,24.29
2210,110.8304,39.118797,27.77
2211,111.01607,39.11516,26.99
2212,111.201706,39.111244,17.2
2213,111.386635,39.107037,7.28
2214,111.57209,39.10256,4.79
2215,111.75725,39.097797,2.95
2216,111.9426,39.092766,2.41
2217,112.1279,39.08745,2.45
2218,112.313,39.081852,2.59
2219,112.4985,39.07597,2.76
2220,112.68358,39.06982,2.71
2221,112.86888,39.06338,2.84
2222,113.0539,39.056675,2.6
2223,113.23912,39.049683,2.5
2224,113.42406,39.042423,2.37
2225,113.60891,39.034866,2.23
2226,113.79406,39.02705,2.19
2227,113.97907,39.01895,2.05
2228,114.16387,39.01058,1.9
2229,114.34885,39.00192,1.79
2230,114.53363,38.992996,1.73
2231,114.71846,38.983788,1.58
2232,114.90321,38.974304,1.37
2233,115.087814,38.964546,1.38
2234,115.2724,38.954514,1.38
2235,115.45697,38.944206,1.16
2236,115.641464,38.933624,0.86
2237,115.82588,38.922775,0.34
2238,116.01028,38.91164,0.11
2239,116.19448,38.90024,0.06
2240,116.37874,38.88856,0.07
2241,116.562836,38.876614,0.11
2242,116.74704,38.86439,0.15
2243,116.93113,38.851902,0.19
2244,117.114975,38.83913,0.25
2245,117.29891,38.82609,0.34
2246,117.48265,38.812782,0.42
2247,117.6664,38.799202,0.53
2248,117.85004,38.785355,0.74
2249,118.03356,38.771236,1.03
2250,118.217,38.75684,1.26
2251,118.40039,38.742188,1.38
2252,118.58365,38.72726,1.44
2253,118.76684,38.71207,1.48
2254,118.95,38.6966,1.48
2255,119.13291,38.680878,11.17
2256,119.31587,38.664875,11.59
2257,119.49866,38.648613,12.01
2258,119.68134,38.63209,12.05
2259,119.86399,38.6153,11.05
2260,120.04642,38.598236,10.59
2261,120.22884,38.580917,9.92
2262,120.41116,38.563328,9.5
2263,120.59328,38.545483,9.5
2264,120.77538,38.52737,10.62
2265,120.95726,38.509,11.24
2266,121.139145,38.490356,11.34
2267,121.32083,38.471462,11.34
2268,121.502464,38.452305,11.54
2269,121.68392,38.43288,12.48
2270,121.8653,38.41321,13.15
2271,122.04648,38.393272,12.55
2272,122.22757,38.37308,12.16
2273,122.40856,38.35263,12.41
2274,122.58939,38.33192,13.98
2275,109.90512,39.27656,4.57
2276,110.09279,39.27431,5.6
2277,110.275536,39.271786,7.66
2278,110.46055,39.268974,12.78
2279,110.6465,39.26588,21.74
2280,110.83205,39.262512,27.57
2281,111.0178,39.258854,27.76
2282,111.20366,39.25492,20.61
2283,111.38946,39.250713,10.06
2284,111.57508,39.246212,6.48
2285,111.76081,39.241432,4.37
2286,111.946625,39.236378,3.36
2287,112.132126,39.231045,3.05
2288,112.31765,39.22542,2.97
2289,112.50335,39.219532,2.9
2290,112.68883,39.21335,3.18
2291,112.8744,39.2069,3.21
2292,113.05992,39.200165,3.06
2293,113.24546,39.19315,3
2294,113.430855,39.185852,2.91
2295,113.61612,39.178284,2.79
2296,113.80154,39.17043,2.73
2297,113.986786,39.162304,2.57
2298,114.172134,39.1539,2.32
2299,114.357346,39.14521,2.12
2300,114.54253,39.136257,1.96
2301,114.72767,39.127018,1.84
2302,114.912674,39.1175,1.72
2303,115.097664,39.107708,1.73
2304,115.28272,39.097645,1.97
2305,115.46763,39.0873,2.29
2306,115.652435,39.076683,2.35
2307,115.83718,39.06579,2.13
2308,116.02191,39.054615,1.29
2309,116.20653,39.04317,0.26
2310,116.39114,39.031452,0.07
2311,116.57573,39.01946,0.11
2312,116.76017,39.007202,0.18
2313,116.944534,38.99466,0.22
2314,117.128746,38.98185,0.28
2315,117.313034,38.96876,0.37
2316,117.49719,38.955406,0.48
2317,117.68125,38.941784,0.6
2318,117.865295,38.927883,0.79
2319,118.049065,38.91371,1.06
2320,118.23295,38.899277,1.29
2321,118.41665,38.884563,1.41
2322,118.60029,38.869576,1.45
2323,118.78378,38.85434,1.47
2324,118.967255,38.83882,1.48
2325,119.15058,38.823036,12.14
2326,119.333786,38.806984,12.21
2327,119.51701,38.790665,12.35
2328,119.700005,38.77408,12.27
2329,119.88299,38.757225,12.01
2330,120.06583,38.74011,11.84
2331,120.24857,38.72273,11.66
2332,120.43116,38.705074,11.54
2333,120.613655,38.68716,11.98
2334,120.79606,38.668987,12.48
2335,120.978355,38.65055,11.95
2336,121.16053,38.631847,10.69
2337,121.34251,38.61289,9.86
2338,121.524506,38.59367,9.75
2339,121.706245,38.574173,10.39
2340,121.88797,38.554432,10.68
2341,122.069595,38.53443,9.26
2342,122.25098,38.514156,8.81
2343,122.43228,38.49364,9.49
2344,122.61349,38.47286,11.81
2345,109.90512,39.418053,4.99
2346,110.08847,39.415516,6.51
2347,110.275536,39.412697,9.94
2348,110.46182,39.409588,17.17
2349,110.64801,39.406208,24.77
2350,110.83416,39.402542,25.81
2351,111.020294,39.398594,21.05
2352,111.2061,39.394363,11.31
2353,111.39213,39.389854,8.41
2354,111.57818,39.38506,7.26
2355,111.764145,39.379986,6.26
2356,111.95044,39.37463,4.95
2357,112.13616,39.36899,4.81
2358,112.32212,39.363075,5
2359,112.50812,39.35687,5.05
2360,112.69406,39.350395,4.96
2361,112.87998,39.343636,4.53
2362,113.065865,39.336597,4.22
2363,113.25173,39.32928,4.05
2364,113.43741,39.32168,3.84
2365,113.62337,39.313805,3.65
2366,113.808945,39.30564,3.43
2367,113.994736,39.297203,3.22
2368,114.1803,39.288498,3.02
2369,114.365746,39.2795,2.73
2370,114.5514,39.27023,2.34
2371,114.73694,39.26068,2.15
2372,114.922356,39.25085,2.22
2373,115.1078,39.24075,2.66
2374,115.292984,39.230373,3.52
2375,115.47833,39.219715,4.21
2376,115.66355,39.208782,5.1
2377,115.84865,39.197575,4.03
2378,116.033714,39.18609,0.75
2379,116.21874,39.174328,0.15
2380,116.40368,39.162296,0.1
2381,116.58854,39.149982,0.17
2382,116.77332,39.1374,0.25
2383,116.95808,39.124546,0.33
2384,117.14271,39.111412,0.41
2385,117.32729,39.098015,0.52
2386,117.51176,39.08434,0.63
2387,117.69621,39.07039,0.8
2388,117.880486,39.056168,1.07
2389,118.06473,39.041683,1.34
2390,118.24892,39.026913,1.49
2391,118.43297,39.011883,1.57
2392,118.61699,38.996586,1.64
2393,118.800835,38.98101,1.84
2394,118.984634,38.96517,12.52
2395,119.16835,38.949062,12.69
2396,119.35192,38.932693,13.01
2397,119.535416,38.916042,13.25
2398,119.71882,38.899136,13.36
2399,119.90207,38.88195,13.35
2400,120.085266,38.864513,13.35
2401,120.268364,38.846798,13.47
2402,120.4513,38.828827,13.34
2403,120.634125,38.81059,12.85
2404,120.81688,38.792084,11.8
2405,120.99951,38.773315,10.45
2406,121.18204,38.75429,9.43
2407,121.3644,38.734997,8.56
2408,121.54671,38.715435,8.23
2409,121.7288,38.695625,7.58
2410,121.9108,38.675556,6.99
2411,122.09272,38.655216,6.87
2412,122.27449,38.634624,7.4
2413,122.45615,38.61377,8.95
2414,122.63761,38.592655,10.28
2415,109.90109,39.559227,5.37
2416,110.08847,39.556393,8.14
2417,110.276245,39.553288,14.08
2418,110.46182,39.54989,22.53
2419,110.649216,39.546207,24.9
2420,110.83603,39.542255,21.24
2421,111.02202,39.538006,12.38
2422,111.20853,39.533474,10.21
2423,111.39522,39.528664,9.99
2424,111.58165,39.523575,9.69
2425,111.76791,39.518196,9.02
2426,111.954346,39.512543,8.53
2427,112.14074,39.5066,7.85
2428,112.32667,39.50038,7.05
2429,112.51318,39.493874,6.42
2430,112.69929,39.487095,5.81
2431,112.88561,39.48003,5.36
2432,113.07199,39.472683,5.15
2433,113.25811,39.465057,5.07
2434,113.44424,39.457153,4.75
2435,113.63049,39.448967,4.47
2436,113.816444,39.4405,4.33
2437,114.00248,39.431755,4.26
2438,114.18849,39.422726,4.04
2439,114.37444,39.41343,3.56
2440,114.56047,39.403847,3.05
2441,114.746155,39.393986,2.7
2442,114.93189,39.38385,2.68
2443,115.11765,39.37343,3.47
2444,115.30338,39.362736,4.22
2445,115.48905,39.351753,5.22
2446,115.674614,39.340504,4.34
2447,115.86014,39.328987,1.01
2448,116.04556,39.31719,0.37
2449,116.230934,39.305103,0.16
2450,116.41625,39.292763,0.17
2451,116.60145,39.280125,0.25
2452,116.78663,39.267223,0.33
2453,116.97171,39.254047,0.43
2454,117.15671,39.2406,0.56
2455,117.341606,39.22688,0.71
2456,117.526505,39.212875,0.84
2457,117.71119,39.198612,1.03
2458,117.89596,39.184067,1.28
2459,118.08049,39.16925,1.48
2460,118.265015,39.154163,1.62
2461,118.449394,39.138817,1.81
2462,118.63382,39.123188,2.01
2463,118.81798,39.10729,10.13
2464,119.00211,39.09113,10.77
2465,119.186165,39.074696,11.53
2466,119.37011,39.057983,12.67
2467,119.55398,39.041023,13.49
2468,119.73772,39.023777,13.86
2469,119.92128,39.00627,13.89
2470,120.104866,38.988506,13.6
2471,120.288216,38.97047,12.86
2472,120.47158,38.95216,11.96
2473,120.6547,38.93359,11.13
2474,120.83784,38.91476,10.19
2475,121.020775,38.895664,8.84
2476,121.203674,38.8763,7.43
2477,121.38632,38.85669,7.2
2478,121.56896,38.836803,6.62
2479,121.7514,38.81666,5.94
2480,121.93379,38.79625,5.95
2481,122.11604,38.77558,6.39
2482,122.29816,38.754665,7.23
2483,122.48008,38.73347,8.74
2484,109.90109,39.702927,6.58
2485,110.09692,39.70009,11.35
2486,110.276955,39.696968,20
2487,110.46436,39.69356,25.26
2488,110.65072,39.68986,24.82
2489,110.837204,39.685883,18.59
2490,111.024506,39.681625,15.29
2491,111.21111,39.677082,14.86
2492,111.397316,39.672256,14.64
2493,111.58424,39.667137,13.83
2494,111.77112,39.66175,12.09
2495,111.95775,39.65608,10.09
2496,112.14475,39.650116,8.15
2497,112.33129,39.643864,7.14
2498,112.51808,39.63734,6.3
2499,112.704796,39.630535,5.87
2500,112.89137,39.62345,5.31
2501,113.07797,39.616077,5.12
2502,113.26459,39.60842,4.82
2503,113.45111,39.6005,4.46
2504,113.63755,39.59227,4.29
2505,113.82393,39.58378,4.22
2506,114.0103,39.575,4.3
2507,114.196754,39.565945,4.45
2508,114.38307,39.556602,4.41
2509,114.56948,39.54699,4.04
2510,114.75547,39.537098,3.65
2511,114.94162,39.52692,3.07
2512,115.12782,39.516464,3.08
2513,115.31379,39.50573,3.08
2514,115.499794,39.49472,3.26
2515,115.68586,39.483437,1.57
2516,115.8716,39.471867,0.96
2517,116.05745,39.460022,0.38
2518,116.243195,39.4479,0.23
2519,116.42883,39.43551,0.25
2520,116.61441,39.42284,0.34
2521,116.79988,39.40989,0.44
2522,116.98534,39.396664,0.56
2523,117.17072,39.383163,0.72
2524,117.356,39.36939,0.88
2525,117.54122,39.35535,1.04
2526,117.72635,39.34103,1.21
