FID,lon,lat,speed2
2478,117.97418,39.8957,45.00000077
2479,118.16054,39.880623,38.65980891
2480,118.34683,39.865273,41.98721321
2481,118.533066,39.84964,45.00000077
2482,118.71909,39.833736,47.72631181
2483,118.905174,39.81756,50.19442976
2484,119.0911,39.8011,52.43140887
2485,119.27689,39.78438,54.46232314
2486,119.46258,39.767387,57.99461778
2487,119.648224,39.75011,62.10273003
2488,119.8337,39.732567,62.10273003
2489,120.01907,39.714752,59.5344561
2490,120.20435,39.696667,56.30993343
2491,120.38953,39.678314,47.72631181
2492,120.57458,39.65969,45.00000077
2493,120.759476,39.640793,56.30993343
2494,120.94432,39.621628,68.19859168
2495,121.12901,39.602196,70.34617714
2496,121.31356,39.582493,70.34617714
2497,121.49799,39.56253,59.5344561
2498,121.68234,39.542294,52.43140887
2499,121.86653,39.521797,45.00000077
2500,122.05057,39.501034,41.98721321
2501,122.234505,39.480003,50.19442976
2502,122.4183,39.45871,57.99461778
2503,122.60196,39.437157,69.67686436
2504,109.89914,40.4183,19.79887669
2505,110.09279,40.41512,18.43494914
2506,110.27976,40.411655,17.81888922
2507,110.46855,40.407894,15.7086381
2508,110.657005,40.403843,15.12400757
2509,110.845345,40.3995,17.0205259
2510,111.034386,40.394886,26.56505163
2511,111.222855,40.389977,32.24246839
2512,111.41167,40.38476,35.15417823
2513,111.60047,40.379276,36.027374
2514,111.78871,40.373493,36.6341145
2515,111.97764,40.367428,38.38654017
2516,112.16654,40.361065,38.12518262
2517,112.35485,40.35443,38.22043271
2518,112.54346,40.347504,40.6617339
2519,112.731804,40.340286,43.07804478
2520,112.92048,40.332783,41.24144502
2521,113.10892,40.32499,38.8844971
2522,113.29729,40.31691,40.81508457
2523,113.4856,40.308544,44.06080981
2524,113.67403,40.2999,41.18592587
2525,113.86234,40.29097,38.99099471
2526,114.05053,40.281754,34.21570272
2527,114.23878,40.272243,35.13419366
2528,114.42691,40.262455,40.60129534
2529,114.615036,40.25238,43.99491475
2530,114.80322,40.24203,45.00000077
2531,114.991165,40.231384,45.00000077
2532,115.17908,40.22046,43.78112551
2533,115.36696,40.209244,43.83086142
2534,115.554886,40.19776,46.21887602
2535,115.74263,40.185986,46.39718182
2536,115.93029,40.17393,45.00000077
2537,116.11793,40.1616,45.00000077
2538,116.305534,40.14898,43.15239047
2539,116.49302,40.13608,39.09385955
2540,116.68035,40.122906,40.60129534
2541,116.86776,40.109444,40.236359
2542,117.05497,40.095703,42.5104478
2543,117.24222,40.081688,42.5104478
2544,117.42934,40.067387,40.236359
2545,117.616264,40.05282,40.60129534
2546,117.80327,40.037964,45.00000077
2547,117.99007,40.02283,36.027374
2548,118.176765,40.00742,38.65980891
2549,118.36347,39.99174,41.98721321
2550,118.55009,39.97578,41.98721321
2551,118.73654,39.959553,41.98721321
2552,118.92291,39.94304,41.98721321
2553,119.10918,39.92625,45.00000077
2554,119.29533,39.9092,50.19442976
2555,119.48146,39.89186,57.99461778
2556,119.66738,39.874252,65.55604634
2557,119.853195,39.85638,69.67686436
2558,120.03898,39.838234,70.34617714
2559,120.224594,39.81981,67.3801362
2560,120.41014,39.801117,66.50143546
2561,120.595505,39.782158,75.6186067
2562,120.78081,39.762928,77.7352276
2563,120.965904,39.743427,79.59229005
2564,121.15103,39.72366,77.98852294
2565,121.33589,39.70362,70.34617714
2566,121.520744,39.683315,65.55604634
2567,121.70541,39.662743,57.99461778
2568,121.88989,39.641907,52.43140887
2569,122.07433,39.620808,50.19442976
2570,122.258606,39.599438,56.30993343
2571,122.44275,39.577812,66.50143546
2572,122.62677,39.555912,73.14160248
2573,109.89914,40.558704,19.17900835
2574,110.09065,40.555218,19.17900835
2575,110.28185,40.55145,15.94539617
2576,110.46897,40.547386,14.47029435
2577,110.6579,40.543034,12.99461701
2578,110.84766,40.538395,14.57421645
2579,111.03647,40.533466,19.33480887
2580,111.22573,40.52824,25.82099241
2581,111.41472,40.522728,31.60750279
2582,111.603645,40.516926,35.21759357
2583,111.792755,40.510834,38.15722724
2584,111.9815,40.504467,38.75808631
2585,112.1707,40.497795,37.23483462
2586,112.359665,40.49084,38.4801989
2587,112.54861,40.4836,40.60129534
2588,112.73738,40.476074,41.39872259
2589,112.92623,40.468254,40.12610426
2590,113.1149,40.460144,38.11827702
2591,113.30393,40.45175,39.92039282
2592,113.492676,40.443077,43.15239047
2593,113.68148,40.43411,42.27368973
2594,113.87015,40.424854,39.80557177
2595,114.05874,40.41531,36.38435244
2596,114.24722,40.4055,34.28687756
2597,114.43589,40.395382,38.15722724
2598,114.62445,40.38499,44.02897882
2599,114.81288,40.374306,47.20259897
2600,115.001205,40.363342,45.00000077
2601,115.18958,40.3521,42.27368973
2602,115.377754,40.34057,45.00000077
2603,115.565994,40.328754,46.21887602
2604,115.75408,40.316658,47.72631181
2605,115.94215,40.304276,45.00000077
2606,116.13025,40.291615,43.26429615
2607,116.318146,40.278667,43.15239047
2608,116.50609,40.26544,40.91438392
2609,116.69384,40.25193,42.70939069
2610,116.881516,40.23815,42.5104478
2611,117.06919,40.22408,42.5104478
2612,117.25672,40.209732,42.5104478
2613,117.44419,40.195107,40.236359
2614,117.63163,40.180202,42.70939069
2615,117.81885,40.165016,36.027374
2616,118.00602,40.14956,39.28940753
2617,118.19317,40.133812,39.28940753
2618,118.38024,40.1178,41.98721321
2619,118.567154,40.101513,41.98721321
2620,118.75399,40.084946,41.98721321
2621,118.940735,40.0681,45.00000077
2622,119.127365,40.050983,50.19442976
2623,119.313934,40.033585,57.99461778
2624,119.50035,40.01591,65.55604634
2625,119.686646,39.99798,69.67686436
2626,119.87283,39.97976,72.75854184
2627,120.058945,39.96128,70.34617714
2628,120.24495,39.942524,74.29136344
2629,120.43084,39.923496,77.00538452
2630,120.616585,39.904194,79.69515489
2631,120.8022,39.88463,80.34010829
2632,120.98773,39.86479,79.91940338
2633,121.17312,39.844685,78.95906117
2634,121.35842,39.82431,77.7995326
2635,121.54351,39.803665,73.30075702
2636,121.72858,39.78276,62.24146046
2637,121.91341,39.76158,57.99461778
2638,122.09826,39.740135,54.46232314
2639,122.28285,39.718433,62.24146046
2640,122.46729,39.696465,67.3801362
2641,122.65162,40.690735,72.18111232
2642,109.895325,40.70227,20.22485978
2643,110.09065,40.69878,18.43494914
2644,110.28255,40.69499,15.64224672
2645,110.46897,40.690907,15.42216158
2646,110.66027,40.686554,14.42077337
2647,110.84858,40.68188,11.82148854
2648,111.03816,40.676937,12.90740889
2649,111.22813,40.671696,14.03624371
2650,111.41707,40.66616,16.22019397
2651,111.60693,40.660343,20.97349378
2652,111.79635,40.654232,28.30075625
2653,111.98574,40.647835,32.0821877
2654,112.17502,40.64114,32.9386911
2655,112.364136,40.634163,34.57419206
2656,112.55382,40.626896,40.91438392
2657,112.74296,40.61934,40.53915243
2658,112.93205,40.61149,40.4094575
2659,113.12136,40.603355,40.20016457
2660,113.31074,40.594944,38.45370987
2661,113.49967,40.586224,39.90788556
2662,113.688866,40.57723,43.26429615
2663,113.87793,40.56794,43.60281972
2664,114.06698,40.55837,41.18592587
2665,114.255936,40.548508,39.09385955
2666,114.44498,40.538364,34.38034531
2667,114.63363,40.52793,36.027374
2668,114.82252,40.517216,42.87890433
2669,115.01134,40.506214,46.08092497
2670,115.19999,40.494926,46.27303081
2671,115.38871,40.48335,42.13759549
2672,115.57725,40.471493,43.72697073
2673,115.765755,40.459354,46.21887602
2674,115.95418,40.44693,47.60256301
2675,116.14265,40.43422,46.54815849
2676,116.33089,40.42124,45.00000077
2677,116.51918,40.407955,45.00000077
2678,116.70737,40.394405,45.00000077
2679,116.89538,40.380566,45.00000077
2680,117.083305,40.36645,42.27368973
2681,117.27128,40.352055,42.27368973
2682,117.459175,40.33738,42.5104478
2683,117.64694,40.322422,40.236359
2684,117.83457,40.30718,36.027374
2685,118.02216,40.291668,36.027374
2686,118.20962,40.275875,39.28940753
2687,118.397026,40.259796,39.28940753
2688,118.584335,40.243446,39.28940753
2689,118.77152,40.22682,39.28940753
2690,118.958664,40.20992,42.27368973
2691,119.145645,40.192734,45.00000077
2692,119.332565,40.17528,52.43140887
2693,119.51935,40.157555,62.24146046
2694,119.70605,40.13955,69.44395597
2695,119.89262,40.121277,70.20112484
2696,120.07904,40.102722,70.90650921
2697,120.26541,40.083904,71.5650524
2698,120.451645,40.064804,73.30075702
2699,120.63772,40.045444,75.96375783
2700,120.82378,40.0258,76.37300644
2701,121.00962,40.005898,76.37300644
2702,121.19536,39.98572,76.37300644
2703,121.38099,39.965275,75.96375783
2704,121.56646,39.94456,70.01689467
2705,121.75186,39.923576,53.13010326
2706,121.93711,39.90233,54.46232314
2707,122.122185,39.88081,59.5344561
2708,122.3072,39.85903,65.7722558
2709,122.492035,39.836987,68.6293789
2710,122.67673,40.83424,70.82099318
2711,109.89914,40.8423,18.43494914
2712,110.09065,40.83851,18.43494914
2713,110.280464,40.83441,15.64224672
2714,110.47022,40.830032,13.62699509
2715,110.66057,40.82536,12.99461701
2716,110.850876,40.820385,13.39249798
2717,111.0408,40.815132,15.01836089
2718,111.230515,40.809578,13.39249798
2719,111.420654,40.803738,13.17255365
2720,111.60998,40.79761,14.03624371
2721,111.80005,40.791176,17.03776809
2722,111.98968,40.78447,19.21267214
2723,112.17934,40.777462,30.20323827
2724,112.36943,40.770172,41.36704997
2725,112.55872,40.76258,42.03176669
2726,112.74852,40.754715,42.11703727
2727,112.93819,40.746548,41.08175184
2728,113.127815,40.7381,40.79464369
2729,113.31736,40.72935,39.24543534
2730,113.50705,40.72033,38.55046595
2731,113.69634,40.71101,42.06432727
2732,113.88585,40.701397,47.29061085
2733,114.07516,40.691505,45.00000077
2734,114.26462,40.68132,40.91438392
2735,114.453865,40.670864,38.65980891
2736,114.643005,40.6601,34.69515412
2737,114.83234,40.64906,41.98721321
2738,115.021416,40.637726,47.1210972
2739,115.21061,40.626114,47.38594484
2740,115.39968,40.61422,45.00000077
2741,115.58855,40.602036,43.60281972
2742,115.77747,40.589565,45.00000077
2743,115.96628,40.576817,46.39718182
2744,116.155014,40.563778,48.17983094
2745,116.34376,40.550457,46.84761107
2746,116.53243,40.53685,47.1210972
2747,116.72092,40.52297,47.48955373
2748,116.90939,40.508797,45.00000077
2749,117.09775,40.494354,42.27368973
2750,117.28597,40.479626,39.80557177
2751,117.47426,40.46461,42.5104478
2752,117.662346,40.449314,28.61046015
2753,117.85039,40.43375,32.47119284
2754,118.0383,40.417896,32.47119284
2755,118.22622,40.401764,36.027374
2756,118.41396,40.38536,39.28940753
2757,118.601616,40.368675,39.28940753
2758,118.78924,40.351715,42.27368973
2759,118.9767,40.33447,45.00000077
2760,119.163994,40.316956,52.43140887
2761,119.35136,40.299164,56.30993343
2762,119.53849,40.2811,62.10273003
2763,119.72551,40.26276,62.10273003
2764,119.91245,40.24415,63.43494991
2765,120.099236,40.225258,63.43494991
2766,120.28601,40.20609,59.5344561
2767,120.47257,40.186657,63.43494991
2768,120.65908,40.166954,68.19859168
2769,120.84539,40.146973,68.19859168
2770,121.031685,40.12672,67.16634697
2771,121.21773,40.106213,60.25511973
2772,121.40375,40.085423,51.34019262
2773,121.589584,40.064365,53.97262754
2774,121.77533,40.043045,58.39249875
2775,121.960915,40.021454,64.79887746
2776,122.14638,39.99959,66.03751215
2777,122.33167,39.97747,66.03751215
2778,109.89914,40.98583,18.43494914
2779,110.09065,40.98201,16.92751335
2780,110.28255,40.9779,15.94539617
2781,110.471886,40.973503,15.25511896
2782,110.66205,40.968807,18.43494914
2783,110.852715,40.963818,18.43494914
2784,111.042305,40.95854,15.94539617
2785,111.233215,40.952976,14.74356309
2786,111.42326,40.947117,14.34933229
2787,111.613495,40.940956,15.15406831
2788,111.803635,40.934513,17.78388875
2789,111.993904,40.92777,25.7407088
2790,112.183914,40.92075,39.50767612
2791,112.37397,40.913425,40.44623271
2792,112.56415,40.905815,41.84515785
2793,112.75421,40.897907,42.43623051
2794,112.944244,40.88972,42.1975492
2795,113.134254,40.881237,40.79464369
2796,113.324135,40.872467,39.80557177
2797,113.51408,40.863403,39.80557177
2798,113.70402,40.854046,43.83086142
2799,113.89375,40.84441,50.3558259
2800,114.08366,40.834476,49.18491696
2801,114.27329,40.824265,45.00000077
2802,114.46296,40.813755,36.86989827
2803,114.65257,40.802967,35.13419366
2804,114.84214,40.79188,40.91438392
2805,115.031746,40.780518,45.00000077
2806,115.221275,40.768864,46.04162746
2807,115.41052,40.756916,46.27303081
2808,115.59997,40.74469,43.66778089
2809,115.7892,40.732174,43.53120003
2810,115.978355,40.71938,46.46880151
2811,116.16762,40.706295,48.17983094
2812,116.35657,40.69293,46.97493481
2813,116.54557,40.67928,49.76364254
2814,116.73459,40.66534,47.72631181
2815,116.92343,40.65112,45.00000077
2816,117.11216,40.636623,42.27368973
2817,117.300735,40.621845,42.27368973
2818,117.489365,40.606777,28.61046015
2819,117.67788,40.591434,28.61046015
2820,117.866295,40.5758,28.61046015
2821,118.05462,40.5599,28.61046015
2822,118.24287,40.543716,32.47119284
2823,118.43105,40.527252,36.027374
2824,118.619064,40.510506,39.28940753
2825,118.80699,40.493484,45.00000077
2826,118.99482,40.47618,52.43140887
2827,119.18257,40.458607,57.2647747
2828,119.37019,40.44075,57.2647747
2829,119.5577,40.42262,57.2647747
2830,119.7451,40.404217,54.46232314
2831,119.93247,40.385536,52.43140887
2832,120.119606,40.366577,52.43140887
2833,120.30667,40.347347,52.43140887
2834,120.49364,40.327847,55.30484741
2835,120.68048,40.308075,53.13010326
2836,120.86719,40.28803,48.01278832
2837,121.05376,40.267704,41.63354005
2838,121.240265,40.247116,41.63354005
2839,121.42659,40.226257,48.01278832
2840,121.61276,40.20513,51.34019262
2841,121.79885,40.183735,53.97262754
2842,121.98482,40.162064,57.52880869
2843,122.170654,40.140133,53.97262754
2844,122.35631,40.117935,45.00000077
2845,122.54191,41.12119,37.8749843
2846,109.895325,41.12549,18.43494914
2847,110.09065,41.12136,18.43494914
2848,110.28324,41.116955,19.98310686
2849,110.47354,41.112244,19.17900835
2850,110.66352,41.107246,19.17900835
2851,110.85455,41.10194,18.43494914
2852,111.044556,41.09635,16.69924452
2853,111.23559,41.090477,14.82648022
2854,111.42588,41.084293,16.99082358
2855,111.61677,41.07782,21.31791264
2856,111.80743,41.071068,26.56505163
2857,111.99773,41.06401,33.97654462
2858,112.18865,41.056664,35.21759357
2859,112.37883,41.049026,40.42607943
2860,112.569336,41.041096,41.98721321
2861,112.75982,41.032867,42.18444404
2862,112.95015,41.024357,42.81419992
2863,113.14056,41.015553,41.29537326
2864,113.33096,41.00646,40.20016457
2865,113.52132,40.997066,41.36704997
2866,113.71167,40.9874,40.985825
2867,113.90164,40.977425,47.1210972
2868,114.09194,40.967175,51.58194554
2869,114.282036,40.956642,48.17983094
2870,114.47208,40.945805,36.86989827
2871,114.66208,40.93468,32.61924363
2872,114.852005,40.923275,37.4761802
2873,115.04194,40.91158,41.98721321
2874,115.23185,40.899593,45.00000077
2875,115.42163,40.88732,43.60281972
2876,115.611336,40.874763,43.60281972
2877,115.801,40.86192,45.00000077
2878,115.99064,40.84879,46.39718182
2879,116.18016,40.83538,49.8990933
2880,116.369606,40.82168,50.90614198
2881,116.558975,40.807693,49.76364254
2882,116.74826,40.793427,45.00000077
2883,116.93752,40.778873,45.00000077
2884,117.1266,40.76404,45.00000077
2885,117.31567,40.748924,34.9920208
2886,117.5046,40.733524,34.9920208
2887,117.69356,40.717842,28.61046015
2888,117.88235,40.70188,28.61046015
2889,118.07106,40.68564,28.61046015
2890,118.25967,40.669113,28.61046015
2891,118.44811,40.652306,32.47119284
2892,118.63655,40.63523,42.27368973
2893,118.8248,40.617867,50.19442976
2894,119.01305,40.60023,52.43140887
2895,119.20123,40.582302,52.43140887
2896,119.38915,40.564114,50.19442976
2897,119.57707,40.545647,47.72631181
2898,119.76482,40.526897,39.28940753
2899,119.95251,40.507866,39.28940753
2900,120.14009,40.48858,36.027374
2901,120.32749,40.469006,36.027374
2902,120.51476,40.449158,36.027374
2903,120.70198,40.429043,32.47119284
2904,120.889084,40.408653,32.47119284
2905,121.07609,40.387997,34.9920208
2906,121.26289,40.36706,34.9920208
2907,121.44958,40.345863,34.9920208
2908,121.636154,40.32439,37.8749843
2909,121.82261,40.302647,37.8749843
2910,122.008865,40.28064,37.8749843
2911,122.195076,40.258366,37.8749843
2912,122.38108,41.264637,30.96375706
2913,122.566986,41.26878,30.96375706
2914,109.90109,41.264812,23.19859091
2915,110.09487,41.260384,17.35402493
2916,110.28255,41.255657,14.74356309
2917,110.47478,41.250633,14.74356309
2918,110.66559,41.245323,18.43494914
2919,110.856384,41.239708,16.26020499
2920,111.0468,41.23381,15.94539617
2921,111.23796,41.227608,18.43494914
2922,111.42903,41.22112,26.56505163
2923,111.61991,41.21433,27.25532884
2924,111.811,41.20724,18.88608769
2925,112.00223,41.19988,18.43494914
2926,112.19295,41.192215,38.65980891
2927,112.38368,41.18425,41.71075803
2928,112.57466,41.176003,41.63354005
2929,112.76556,41.16746,41.93351521
2930,112.956314,41.158623,42.59403021
2931,113.147224,41.149498,42.78034518
2932,113.33789,41.14007,41.63354005
2933,113.528534,41.130363,41.68221954
2934,113.719154,41.120358,41.0090876
2935,113.90977,41.110073,45.00000077
2936,114.10031,41.099487,50.96448797
2937,114.290764,41.088623,46.63657784
2938,114.48131,41.077465,38.65980891
2939,114.671776,41.06601,31.26373223
2940,114.86201,41.05427,36.5730316
2941,115.05226,41.042244,38.92754426
2942,115.242584,41.02994,43.53120003
2943,115.43286,41.017338,42.27368973
2944,115.62288,41.00444,43.72697073
2945,115.81299,40.99127,45.00000077
2946,116.0029,40.977802,46.54815849
2947,116.19284,40.964054,48.5763352
2948,116.382675,40.95002,49.08561762
2949,116.57245,40.935707,49.76364254
2950,116.762054,40.921097,47.48955373
2951,116.9517,40.90622,45.00000077
2952,117.14112,40.891045,34.9920208
2953,117.33067,40.87559,34.9920208
2954,117.51996,40.85986,32.47119284
2955,117.70926,40.843834,32.47119284
2956,117.898346,40.82753,28.61046015
2957,118.08746,40.810947,24.4439552
2958,118.27646,40.794086,28.61046015
2959,118.46532,40.776943,34.9920208
2960,118.654175,40.759518,45.00000077
2961,118.84285,40.74182,47.72631181
2962,119.0314,40.723843,47.72631181
2963,119.21986,40.705578,45.00000077
2964,119.40825,40.687046,36.027374
2965,119.59651,40.668232,32.47119284
2966,119.78467,40.649143,32.47119284
2967,119.97268,40.62978,32.47119284
2968,120.1606,40.610138,28.61046015
2969,120.34839,40.590233,28.61046015
2970,120.53612,40.570038,28.61046015
2971,120.723656,40.549576,28.61046015
2972,120.91112,40.528847,28.61046015
2973,121.09848,40.507835,28.61046015
2974,121.28565,40.48657,28.61046015
2975,121.47272,40.46501,30.96375706
2976,121.65964,40.443195,34.9920208
2977,121.846375,40.42111,30.96375706
2978,122.033104,40.398754,30.96375706
2979,122.219604,41.408062,30.96375706
2980,122.40603,41.412228,30.96375706
2981,122.59225,41.416096,30.96375706
2982,109.89722,41.40379,17.10272926
2983,110.098915,41.39905,15.94539617
2984,110.28531,41.39401,14.93141743
2985,110.474365,41.388676,17.35402493
2986,110.666466,41.383053,20.22485978
2987,110.85798,41.377117,19.98310686
2988,111.0496,41.370903,21.37062263
2989,111.24081,41.36438,23.7494949
2990,111.4319,41.35757,22.93210083
2991,111.623535,41.350475,22.93210083
2992,111.81456,41.34307,23.19859091
2993,112.00633,41.335377,37.18470709
2994,112.197495,41.327396,40.31410085
2995,112.38876,41.319115,41.18592587
2996,112.58013,41.31053,41.71075803
2997,112.77121,41.301666,42.10873112
2998,112.96247,41.292507,42.37359508
2999,113.15362,41.283054,42.59403021
3000,113.3448,41.273315,42.74542576
3001,113.53585,41.263275,42.39743852
3002,113.72684,41.252945,41.74277877
3003,113.917816,41.24233,44.45434316
3004,114.10866,41.23142,52.02839713
3005,114.29979,41.220222,48.99091393
3006,114.490524,41.20872,40.60129534
3007,114.681244,41.19695,31.82744712
3008,114.87215,41.184875,37.18470709
3009,115.062836,41.172527,39.55966864
3010,115.2533,41.159878,41.98721321
3011,115.443954,41.146942,40.60129534
3012,115.634476,41.133717,41.98721321
3013,115.82491,41.12021,43.53120003
3014,116.0152,41.10641,46.54815849
3015,116.20552,41.092323,46.84761107
3016,116.395836,41.077953,47.1210972
3017,116.58589,41.0633,47.29061085
3018,116.77593,41.048355,45.00000077
3019,116.965996,41.03313,24.4439552
3020,117.15588,41.01763,24.4439552
3021,117.34564,41.00183,24.4439552
3022,117.53539,40.98576,24.4439552
3023,117.725,40.9694,24.4439552
3024,117.914635,40.952755,24.4439552
3025,118.10405,40.935833,24.4439552
3026,118.29338,40.918636,30.96375706
3027,118.48265,40.90115,30.96375706
3028,118.671814,40.883385,34.9920208
3029,118.860916,40.865337,34.9920208
3030,119.04985,40.84702,28.61046015
3031,119.23872,40.82842,28.61046015
3032,119.42749,40.809536,28.61046015
3033,119.616104,40.790386,24.4439552
3034,119.80464,40.770954,24.4439552
3035,119.99305,40.75124,24.4439552
3036,120.18131,40.731255,28.61046015
3037,120.36951,40.711,28.61046015
3038,120.55752,40.690468,28.61046015
3039,120.745476,40.669662,28.61046015
3040,120.93329,40.648582,28.61046015
3041,121.12101,40.62723,28.61046015
3042,121.30851,40.605606,28.61046015
3043,121.49597,40.583717,30.96375706
3044,121.683266,40.561554,26.56505163
3045,121.87044,40.53912,26.56505163
3046,122.2443,41.551468,26.56505163
3047,122.43103,41.555637,26.56505163
3048,122.617676,41.559532,26.56505163
3049,109.89722,41.547184,19.98310686
3050,110.09065,41.542416,18.43494914
3051,110.28255,41.537365,21.03751138
3052,110.47601,41.532013,25.0168939
3053,110.66793,41.52636,25.20112408
3054,110.8598,41.520412,23.96248938
3055,111.05146,41.51417,22.83365457
3056,111.24317,41.50763,24.22774573
3057,111.43504,41.5008,23.19859091
3058,111.62691,41.49367,25.55996561
3059,111.81844,41.486237,34.82448975
3060,112.01023,41.478523,39.80557177
3061,112.20185,41.470505,40.42607943
3062,112.39376,41.46219,42.08916289
3063,112.58528,41.453587,41.82017059
3064,112.777,41.44469,42.33699996
3065,112.968414,41.435497,42.70939069
3066,113.16007,41.426018,42.91743545
3067,113.35147,41.416233,42.59403021
3068,113.54315,41.406162,42.74542576
3069,113.734604,41.395798,43.62516596
3070,113.926056,41.38514,44.50178915
3071,114.117424,41.374187,49.28915417
3072,114.30866,41.362946,52.52382133
3073,114.49976,41.351418,41.18592587
3074,114.69111,41.339596,37.18470709
3075,114.88223,41.327484,40.03025995
3076,115.07332,41.31508,41.98721321
3077,115.26429,41.302395,41.82017059
3078,115.45518,41.289417,43.26429615
3079,115.64616,41.276142,41.98721321
3080,115.836845,41.262585,43.53120003
3081,116.027664,41.248734,46.54815849
3082,116.21833,41.234608,48.5763352
3083,116.40885,41.22018,47.1210972
3084,116.59951,41.205475,47.29061085
3085,116.789986,41.190483,24.4439552
3086,116.980286,41.175205,24.4439552
3087,117.170616,41.15964,24.4439552
3088,117.3608,41.14379,24.4439552
3089,117.55095,41.127655,24.4439552
3090,117.74091,41.11124,24.4439552
3091,117.93091,41.094547,24.4439552
3092,118.1207,41.077553,24.4439552
3093,118.31043,41.06029,24.4439552
3094,118.500046,41.042747,24.4439552
3095,118.68962,41.024925,24.4439552
3096,118.879105,41.00682,24.4439552
3097,119.068375,40.98843,24.4439552
3098,119.25764,40.96976,24.4439552
3099,119.446754,40.95082,24.4439552
3100,119.63579,40.93159,24.4439552
3101,119.82464,40.912094,24.4439552
3102,120.01346,40.89232,28.61046015
3103,120.20208,40.87226,28.61046015
3104,120.390656,40.851936,28.61046015
3105,120.579094,40.831326,28.61046015
3106,120.76738,40.81045,28.61046015
3107,120.955536,40.789295,28.61046015
3108,121.14363,40.767864,30.96375706
3109,121.33156,40.746178,26.56505163
3110,121.51934,40.724205,26.56505163
3111,121.70697,40.70196,26.56505163
3112,121.8945,40.679447,26.56505163
3113,122.08187,41.694847,26.56505163
3114,122.26915,41.699043,26.56505163
3115,122.456245,41.702934,26.56505163
3116,122.64321,41.706535,26.56505163
3117,109.90109,41.69055,21.80140986
3118,110.09279,41.685776,19.98310686
3119,110.28393,41.680706,26.56505163
3120,110.47724,41.675327,33.6900681
3121,110.669395,41.669643,31.60750279
3122,110.86162,41.663685,26.56505163
3123,111.05388,41.65742,26.56505163
3124,111.246,41.65086,23.62937813
3125,111.43804,41.644,26.56505163
3126,111.63003,41.636845,27.89727151
3127,111.82242,41.62939,31.42956615
3128,112.01421,41.62164,38.29016385
3129,112.20664,41.613605,38.99099471
3130,112.3985,41.60526,40.81508457
3131,112.590805,41.596626,41.49646906
3132,112.78291,41.587692,43.0908483
3133,112.9748,41.578465,42.64670386
3134,113.166756,41.568947,42.97863579
3135,113.358536,41.559135,42.66269487
3136,113.55044,41.549026,42.42085322
3137,113.74241,41.538628,42.67218564
3138,113.93413,41.527927,42.74542576
3139,114.125786,41.516945,44.01224035
3140,114.31752,41.50566,47.02136574
3141,114.5092,41.494087,51.54629166
3142,114.7007,41.482227,42.87890433
3143,114.89237,41.470066,39.80557177
3144,115.08381,41.457626,42.39743852
3145,115.275185,41.44488,43.45184304
3146,115.466484,41.431854,43.26429615
3147,115.65781,41.41854,43.26429615
3148,115.84905,41.404938,40.36453726
3149,116.040146,41.39104,45.00000077
3150,116.23131,41.376858,48.17983094
3151,116.42221,41.362385,46.84761107
3152,116.61314,41.347622,47.1210972
3153,116.80395,41.332577,28.61046015
3154,116.99474,41.317245,28.61046015
3155,117.1854,41.301624,28.61046015
3156,117.37603,41.28572,24.4439552
3157,117.56653,41.26953,24.4439552
3158,117.75692,41.25305,24.4439552
3159,117.94726,41.236294,24.4439552
3160,118.13748,41.21926,24.4439552
3161,118.327545,41.201927,24.4439552
3162,118.51763,41.184315,24.4439552
3163,118.707535,41.166428,24.4439552
3164,118.89736,41.148262,24.4439552
3165,119.08706,41.12981,24.4439552
3166,119.27666,41.111084,24.4439552
3167,119.466125,41.092068,28.61046015
3168,119.65554,41.072773,28.61046015
3169,119.84485,41.053207,28.61046015
3170,120.03398,41.033363,28.61046015
3171,120.223015,41.013233,28.61046015
3172,120.41198,40.992832,28.61046015
3173,120.600746,40.972157,28.61046015
3174,120.78946,40.951206,30.96375706
3175,120.97798,40.92998,30.96375706
3176,121.16637,40.908474,30.96375706
3177,121.354675,40.886696,26.56505163
3178,121.54285,40.86465,26.56505163
3179,121.73091,40.842342,26.56505163
3180,121.918755,40.819744,26.56505163
3181,122.10647,41.838215,26.56505163
3182,122.29408,41.842415,26.56505163
3183,122.48157,41.84633,26.56505163
3184,122.66896,41.84994,26.56505163
3185,109.89722,41.8339,21.80140986
3186,110.09487,41.829105,21.80140986
3187,110.28462,41.82402,34.9920208
3188,110.478065,41.81862,39.28940753
3189,110.67056,41.812927,36.027374
3190,110.863205,41.80694,32.47119284
3191,111.055916,41.800648,32.47119284
3192,111.24851,41.79406,32.47119284
3193,111.4413,41.787178,33.6900681
3194,111.63351,41.78001,34.69515412
3195,111.82596,41.77252,33.6900681
3196,112.018776,41.764748,36.86989827
3197,112.2109,41.756668,35.83765357
3198,112.40355,41.7483,39.80557177
3199,112.59616,41.739635,41.98721321
3200,112.788536,41.73067,41.0090876
3201,112.98098,41.721413,41.76030042
3202,113.17336,41.711864,42.27368973
3203,113.36552,41.70201,42.70939069
3204,113.55798,41.69187,43.11181273
3205,113.750145,41.681423,42.79740257
3206,113.94228,41.670692,42.08916289
3207,114.134605,41.659668,42.67218564
3208,114.326584,41.648346,43.45184304
3209,114.518654,41.63673,46.88818881
3210,114.710526,41.624825,46.84761107
3211,114.90249,41.612625,42.95459224
3212,115.09436,41.600136,38.65980891
3213,115.28621,41.587353,40.60129534
3214,115.47801,41.574276,43.66778089
